頁	行	部首	字首	單字	反切	聲母	韻母	備註
26	13	谷	谷	浴	由卜	y	uk	
26	13	谷	谷	欲	由卜	y	uk	
26	13	谷	谷	慾	由卜	y	uk	
26	13	谷	谷	裕	喻去	-	ü	
26	15	言	言	言	言天	j	een	
26	15	言	言	唁	言見	j	een	
26	15	言	言	信	心盡	s	un	
26	15	言	言	這	之夜	ch	ěa	
26	15	言	訇	訇	見橫	k	wang	
26	15	言	訇	鞫	見卜	k	uk	
26	15	言	詈	詈	耒利	l	ěy	
26	15	言	話	話	喻卦	-	wa	
26	15	言	詹	詹	之廉	ch	eem	
26	15	言	詹	瞻	之廉	ch	eem	
26	15	言	詹	襜	之廉	ch	eem	
26	15	言	詹	蟾	時廉	s'	eem	
26	16	言	詹	簷	喻廉	-	eem	
26	16	言	詹	膽	丁斬	t	am	
26	16	言	詹	澹	大鑑	t	am	
26	16	言	詹	贍	時欠	s'	eem	
26	16	言	詹	擔	丁監	t	am	
26	16	言	䜌	䜌	耒全	l	ün	
26	16	言	䜌	巒	耒全	l	ün	
26	16	言	䜌	鑾	耒全	l	ün	
26	16	言	䜌	鸞	耒全	l	ün	
26	16	言	䜌	欒	拉全	l	ün	
26	16	言	䜌	攣	拉全	l	ün	
26	16	言	䜌	孌	拉犬	l	ün	
26	16	言	䜌	戀	耒寸	l	ün	
26	16	言	䜌	蠻	明飡	m	an	
26	16	言	䜌	變	丙見	p	een	
26	16	言	䜌	彎	烏環	-	wan	
26	16	言	䜌	灣	烏環	-	wan	
26	18	言	豆	豆	同又	t'	ow	
26	18	言	豆	痘	同又	t'	ow	
26	18	言	豆	荳	同又	t'	ow	
26	18	言	豆	逗	同又	t'	ow	
26	18	言	豆	頭	同由	t'	ow	
26	18	言	豆	短	丁犬	t	ün	
26	18	言	豈	豈	可始	h	e	
26	18	言	豈	凱	可宰	h	oy	
26	18	言	豈	愷	可宰	h	oy	
26	18	言	豈	鎧	可宰	h	oy	
26	18	言	豈	剴	見哀	k	oy	
26	18	言	豈	獃	岸哀	ng	oy	
26	18	言	豈	覬	見至	k	e	
26	18	言	登	登	丁生	t	a'ng	
26	18	言	登	豋	丁生	t	a'ng	
26	18	言	登	燈	丁生	t	a'ng	
26	18	言	登	橙	長彭	ch'	ang	
26	19	言	登	澄	杖丁	ch	ing	
26	19	言	登	證	之正	ch	ing	
26	19	言	登	凳	丁幸	t	a'ng	
26	19	言	豊	豊	耒啟	l	y	
26	19	言	豊	禮	耒啟	l	y	
26	19	言	豊	醴	耒啟	l	y	
26	19	言	豊	體	太啟	t'	y	
26	19	言	豐	豐	非中	f	ung	
27	1	豕	豕	豕	丑始	ch'	e	
27	1	豖	豖	豖	丑卜	ch'	uk	
27	1	豖	豖	琢	丁約	t	eok	
27	1	豖	豖	啄	丁約	t	eok	
27	1	豖	豖	諑	丁約	t	eok	
27	1	豖	豖	涿	丁約	t	eok	
27	1	豖	豙	豙	岸世	ng	y	
27	1	豖	豙	毅	岸世	ng	y	
27	1	豖	豚	豚	同全	t'	ün	
27	1	豖	象	象	在上	ts	eong	
27	1	豖	象	像	在上	ts	eong	
27	2	豖	橡	橡	在上	ts	eong	
27	2	豖	豦	豦	其於	k'	ü	
27	2	豖	豦	劇	其石	k'	ëik	
27	2	豖	豦	據	見去	k	ü	
27	2	豖	豦	遽	見去	k	ü	
27	2	豖	豩	豩	丙申	p	a'n	
27	2	豖	豩	豳	丙申	p	a'n	
27	2	豖	豪	豪	下刀	h	ou	
27	2	豖	豪	壕	下刀	h	ou	
27	4	貝	貝	貝	丙罪	p	ooey	
27	4	貝	貝	敗	並界	p	ea	
27	4	貝	貞	貞	之丁	ch	ing	
27	4	貝	貞	楨	之丁	ch	ing	
27	4	貝	貞	禎	之丁	ch	ing	
27	4	貝	貞	偵	之丁	ch	ing	
27	4	貝	負	負	扶父	f	oo	
27	4	貝	𧴪	𧴪	心火	s	o[r]	
27	4	貝	𧴪	瑣	心火	s	o[r]	
27	4	貝	𧴪	鎖	心火	s	o[r]	
27	4	貝	貢	貢	見動	k	ung	
27	5	貝	貪	貪	太監	t'	am	
27	5	貝	貫	貫	見半	k	oon	
27	5	貝	貫	貫	見幻	k	wan	
27	5	貝	貫	慣	見幻	k	wan	
27	5	貝	貫	實	時不	s'	a't	
27	5	貝	責	責	之則	ch	a'k	
27	5	貝	責	漬	七士	ts'	ze	
27	5	貝	責	債	之界	ch	ea	
27	5	貝	責	勣	則息	ts	ik	
27	5	貝	責	積	則息	ts	ik	
27	5	貝	責	蹟	則息	ts	ik	
27	5	貝	責	績	則息	ts	ik	
27	5	貝	責	嘖	則息	ts	ik	
27	5	貝	貳	貳	言至	j	e	
27	5	貝	貳	樲	言至	j	e	
27	6	貝	貳	膩	言至	j	e	
27	6	貝	貴	貴	見位	k	wy	
27	6	貝	貴	遺	喻位	-	wy	
27	6	貝	貴	遺	喻為	-	wy	
27	6	貝	貴	匱	共位	k	wy	
27	6	貝	貴	櫃	共位	k	wy	
27	6	貝	貴	簣	共位	k	wy	
27	6	貝	貴	饋	共位	k	wy	
27	6	貝	貴	隤	同回	t'	ooey	
27	6	貝	貴	潰	非罪	f	ooey	
27	6	貝	貴	瞶	非罪	f	ooey	
27	6	貝	貴	聵	非罪	f	ooey	
27	6	貝	貴	靧	非罪	f	ooey	
27	6	貝	買	買	明乃	m	ea	
27	6	貝	買	賣	明界	m	ea	
27	6	貝	賁	賁	丙申	p	a'n	
27	6	貝	賁	賁	丙利	p	ěy	
27	7	貝	賁	墳	扶申	f	a'n	
27	7	貝	賁	憤	扶忍	f	a'n	
27	7	貝	賁	噴	非艮	f	a'n	
27	7	貝	賈	賈	見亞	k	a[r]	
27	7	貝	賈	賈	見苦	k	oo	
27	7	貝	賈	價	見亞	k	a[r]	
27	7	貝	賊	賊	在則	ts	a'k	
27	7	貝	賏	賏	英丁	y	ing	
27	7	貝	賓	賓	丙申	p	a'n	
27	7	貝	賓	濱	丙申	p	a'n	
27	7	貝	賓	鑌	丙申	p	a'n	
27	7	貝	賓	檳	丙申	p	a'n	
27	8	貝	賓	鬢	丙艮	p	a'n	
27	8	貝	賓	檳	丙艮	p	a'n	
27	8	貝	賓	殯	丙艮	p	a'n	
27	8	貝	賓	嬪	丙申	p	a'n	字切本作「丙艮」，據錯遺備考#10更正
27	8	貝	賣	賣	由卜	y	uk	
27	8	貝	賣	瀆	大卜	t	uk	
27	8	貝	賣	犢	大卜	t	uk	
27	8	貝	賣	讀	大卜	t	uk	
27	8	貝	賣	凟	大卜	t	uk	
27	8	貝	賣	讟	大卜	t	uk	
27	8	貝	賣	櫝	大卜	t	uk	
27	8	貝	賣	贖	時卜	s'	uk	
27	8	貝	賣	續	在卜	ts	uk	
27	8	貝	賣	覿	大息	t	ik	
27	8	貝	賣	竇	大又	t	ow	
27	8	貝	賞	賞	審兩	s'	eong	
27	8	貝	賞	償	長章	ch'	eong	
27	9	貝	質	質	之不	ch	a't	
27	9	貝	質	質	之至	ch	e	
27	9	貝	質	躓	之至	ch	e	
27	9	貝	賴	賴	耒界	l	ea	
27	9	貝	賴	癩	拉界	l	ea	
27	9	貝	賴	懶	耒挽	l	wan	
27	9	貝	賴	獺	丑八	ch'	at	
27	9	貝	賴	賷	則西	ts	y	
27	9	貝	贊	贊	則犯	ts	an	
27	9	貝	贊	瓚	則犯	ts	an	
27	9	貝	贊	讚	則犯	ts	an	
27	9	貝	贊	纘	則犬	ts	ün	
27	9	貝	贊	鑽	則寸	ts	ün	
27	9	貝	贊	攢	前全	ts'	ün	
27	10	貝	贔	贔	並利	p	ěy	
27	10	貝	贛	贛	見敢	k	om	
27	10	貝	贛	戇	烏壯	-	ong	
27	10	豸	豸	豸	杖界	ch	ea	
27	10	豸	豸	豺	長鞋	ch'	ea	
27	12	赤	赤	赤	丑息	ch'	ik	
27	12	赤	赤	赧	拈挽	n	wan	
27	12	赤	赦	赦	審夜	s'	ěa	
27	12	赤	赦	螫	丑息	ch'	ik	
27	12	赤	赫	赫	可則	h	a'k	
27	12	赤	赫	嚇	可白	h	ak	
27	12	走	走	走	則九	ts	ow	
27	12	走	走	徒	同刀	t'	ou	
27	12	走	走	陡	丁九	t	ow	據錯遺備考#11補上
27	14	足	足	足	則卜	ts	uk	
27	14	足	足	足	在序	ts	üy	
27	14	足	足	捉	則卜	ts	uk	
27	14	足	足	捉	之約	ch	eok	
27	14	足	足	促	七卜	ts'	uk	
27	14	足	路	路	耒路	l	ou	
27	14	足	路	露	耒路	l	ou	
27	14	身	身	身	審申	s'	a'n	
27	16	車	車	車	見於	k	ü	
27	16	車	車	車	丑耶	ch'	ěa	
27	16	車	車	陣	杖艮	ch	a'n	
27	16	車	軍	軍	見君	k	wa'n	
27	16	車	軍	煇	非西	f	y	
27	16	車	軍	輝	非西	f	y	
27	16	車	軍	揮	非西	f	y	
27	16	車	軍	渾	喻君	-	wa'n	
27	16	車	軍	葷	非申	f	a'n	
27	16	車	軍	暈	喻圂	-	wa'n	
27	16	車	軍	運	喻圂	-	wa'n	
27	16	車	輦	輦	耒點	l	eem	字切本作「耒默」，據錯遺備考#11更正
27	16	車	轟	轟	見橫	k	wang	
27	17	車	轡	轡	丙利	p	ěy	
27	19	辛	辛	辛	心申	s	a'n	
27	19	辛	辛	莘	心申	s	a'n	
27	19	辛	辛	騂	心丁	s	ing	
27	19	辛	辛	梓	則子	ts	ze	
27	19	辛	辟	辟	丙息	p	ik	
27	19	辛	辟	璧	丙息	p	ik	
27	19	辛	辟	壁	丙息	p	ik	
27	19	辛	辟	僻	篇息	p'	ik	
27	19	辛	辟	癖	篇息	p'	ik	
27	19	辛	辟	闢	篇息	p'	ik	
27	19	辛	辟	霹	篇息	p'	ik	
27	19	辛	辟	擘	乜白	m	ak	
27	19	辛	辟	避	並利	p	ěy	
27	19	辛	辟	嬖	丙利	p	ěy	
27	19	辛	辟	臂	丙利	p	ěy	
27	19	辛	辟	譬	篇利	p'	ěy	
27	19	辛	辡	辡	並典	p	een	
27	19	辛	辡	辨	並見	p	een	
27	20	辛	辡	辯	並見	p	een	
27	20	辛	辡	辮	丙天	p	een	
27	20	辛	辡	辦	並犯	p	an	
28	2	辰	辰	辰	時申	s'	a'n	
28	2	辰	辰	宸	時申	s'	a'n	
28	2	辰	辰	晨	時申	s'	a'n	
28	2	辰	辰	蜃	時忍	s'	a'n	
28	2	辰	辰	娠	之艮	ch	a'n	
28	2	辰	辰	振	之艮	ch	a'n	
28	2	辰	辰	震	之艮	ch	a'n	
28	2	辰	辰	賑	之艮	ch	a'n	
28	2	辰	辰	唇	時倫	s'	un	
28	2	辰	辰	脣	時倫	s'	un	
28	2	辰	辱	辱	由卜	y	uk	
28	2	辰	辱	褥	由卜	y	uk	
28	2	辰	辱	耨	尼又	n	ow	
28	2	辰	辱	薅	可刀	h	ou	
28	2	辰	農	農	尼中	n	ung	
28	2	辰	農	儂	尼中	n	ung	
28	2	辰	農	膿	尼中	n	ung	
28	2	辰	農	濃	尼中	n	ung	
28	4	辵	辵	辵	丑約	ch'	eok	
28	4	辵	迷	迷	明西	m	y	
28	4	辵	迷	謎	明世	m	y	
28	4	辵	追	追	之垂	ch	oey	
28	4	辵	追	槌	長垂	ch'	oey	
28	4	辵	追	鎚	長垂	ch'	oey	
28	4	辵	追	縋	杖稅	ch	oey	
28	4	辵	退	退	太罪	t'	ooey	
28	4	辵	退	腿	太每	t'	ooey	
28	4	辵	逐	逐	杖卜	ch	uk	
28	5	辵	造	造	在路	ts	ou	
28	5	辵	造	造	七路	ts'	ou	
28	5	辵	逢	逢	扶中	f	ung	
28	5	辵	逢	縫	扶中	f	ung	
28	5	辵	逢	蓬	磐中	p'	ung	
28	5	辵	連	連	耒天	l	een	
28	5	辵	連	鏈	耒天	l	een	
28	5	辵	連	漣	耒天	l	een	
28	5	辵	連	蓮	耒天	l	een	
28	5	辵	連	璉	耒典	l	een	
28	5	辵	進	進	則盡	ts	un	
28	5	辵	進	暹	七廉	ts'	eem	
28	5	辵	遀	遀	前垂	ts'	oey	
28	5	辵	遀	隨	前垂	ts'	oey	
28	6	辵	遀	髓	心水	s	oey	
28	6	辵	遂	遂	士稅	s	oey	
28	6	辵	遂	墜	杖稅	ch	oey	
28	6	辵	遂	隧	大罪	t	ooey	
28	6	辵	遂	隊	大罪	t	ooey	
28	6	辵	過	過	見過	k	wo	
28	6	辵	過	過	見戈	k	wo	
28	6	辵	達	達	大八	t	at	
28	6	辵	達	撻	太八	t'	at	
28	6	辵	遝	遝	大甲	t	ap	
28	6	辵	遣	遣	可典	h	een	
28	6	辵	遣	譴	可典	h	een	
28	7	辵	邊	邊	丙天	p	een	
28	7	辵	邊	籩	丙天	p	een	
28	9	邑	邑	邑	英十	y	up	
28	9	邑	邑	挹	英十	y	up	
28	9	邑	邕	邕	英中	y	ung	
28	9	邑	邕	雝	英中	y	ung	
28	9	邑	邕	癰	英中	y	ung	
28	9	邑	邛	邛	其中	k'	ung	
28	9	邑	那	那	尼何	n	o[r]	
28	9	邑	那	那	尼火	n	o[r]	
28	9	邑	那	挪	尼何	n	o[r]	
28	9	邑	邦	邦	丙當	p	ong	
28	9	邑	邦	梆	丙當	p	ong	
28	10	邑	邦	帮	丙當	p	ong	
28	10	邑	邦	綁	丙綁	p	ong	
28	10	邑	邪	邪	前耶	ts'	ěa	
28	10	邑	郎	郎	耒當	l	ong	
28	10	邑	郎	廊	耒當	l	ong	
28	10	邑	郎	榔	耒當	l	ong	
28	10	邑	郭	郭	見國	k	wok	
28	10	邑	郭	槨	見國	k	wok	
28	10	邑	郭	廓	啟國	k'	wok	
28	10	邑	鄉	鄉	可章	h	eong	
28	10	邑	鄉	嚮	可兩	h	eong	
28	10	邑	鄉	響	可兩	h	eong	
28	10	邑	鄉	饗	可兩	h	eong	
28	11	邑	鄉	蠁	可兩	h	eong	
28	11	邑	鄭	鄭	杖正	ch	ing	
28	11	邑	鄭	擲	杖白	ch	ak	
28	11	邑	鄭	躑	杖白	ch	ak	
28	13	酉	酉	酉	由九	y	ow	
28	13	酉	酉	酒	則九	ts	ow	
28	13	酉	酉	醜	丑九	ch'	ow	
28	13	酉	酋	酋	在由	ts	ow	
28	13	酉	酋	猶	由由	y	ow	
28	13	酉	酋	猷	由由	y	ow	
28	13	酉	酋	楢	由由	y	ow	
28	13	酉	釁	釁	由艮	y	a'n	
28	13	釆	釆	釆	七宰	ts'	oy	
28	13	釆	釆	採	七宰	ts'	oy	
28	13	釆	釆	彩	七宰	ts'	oy	
28	13	釆	釆	綵	七宰	ts'	oy	
28	13	釆	釆	菜	七代	ts'	oy	
28	15	里	里	里	耒彼	l	ěy	
28	15	里	里	俚	耒彼	l	ěy	
28	15	里	里	哩	耒彼	l	ěy	
28	15	里	里	理	耒彼	l	ěy	
28	15	里	里	鯉	耒彼	l	ěy	
28	15	里	里	娌	耒彼	l	ěy	
28	15	里	里	裏	耒彼	l	ěy	
28	15	里	里	裡	耒彼	l	ěy	
28	15	里	里	厘	耒非	l	ěy	
28	15	里	里	狸	耒非	l	ěy	
28	15	里	里	悝	非回	f	ooey	
28	15	里	里	埋	明鞋	m	ea	
28	15	里	重	重	杖動	ch	ung	
28	15	里	重	重	長中	ch'	ung	
28	15	里	重	種	之動	ch	ung	
28	15	里	重	種	之總	ch	ung	
28	15	里	重	腫	之總	ch	ung	
28	15	里	重	踵	之總	ch	ung	
28	15	里	重	董	丁總	t	ung	
28	15	里	重	動	大動	t	ung	
28	16	里	重	慟	大動	t	ung	
28	16	里	重	鍾	之中	ch	ung	
28	16	里	重	衝	丑中	ch'	ung	
28	16	里	野	野	由者	y	ěa	
28	16	里	量	量	耒章	l	eong	
28	16	里	量	量	耒上	l	eong	
28	16	里	量	糧	耒章	l	eong	
28	18	金	金	金	見金	k	um	
28	18	金	金	錦	見審	k	um	
28	18	金	金	銜	下監	h	am	
28	18	長	長	長	長章	ch'	eong	
28	18	長	長	長	之兩	ch	eong	
28	18	長	長	張	之章	ch	eong	
28	18	長	長	棖	長彭	ch'	ang	
28	18	長	長	痮	之上	ch	eong	
28	18	長	長	帳	之上	ch	eong	
28	18	長	長	漲	之上	ch	eong	
28	18	長	長	悵	之上	ch	eong	
28	18	長	長	脹	之上	ch	eong	
28	20	門	門	門	明門	m	oon	
28	20	門	門	們	明門	m	oon	
28	20	門	門	捫	明門	m	oon	
28	20	門	門	悶	明半	m	oon	
28	20	門	門	閂	審飡	s'	an	
28	20	門	門	閃	審點	s'	eem	
28	20	門	門	熌	審點	s'	eem	
28	20	門	門	閩	明申	m	a'n	
28	20	門	門	聞	明申	m	a'n	
28	20	門	門	聞	明艮	m	a'n	
28	20	門	門	問	明艮	m	a'n	
28	20	門	門	誾	岸中	ng	ung	
28	20	門	閏	閏	由盡	y	un	
28	20	門	閏	潤	由盡	y	un	
28	20	門	閑	閑	下飡	h	an	
28	20	門	閑	嫻	下飡	h	an	
29	1	門	閒	閒	見飡	k	an	
29	1	門	閒	間	見犯	k	an	
29	1	門	閒	閒	下飡	h	an	
29	1	門	閒	㵎	見犯	k	an	
29	1	門	閒	簡	見晚	k	an	
29	1	門	閒	癇	下飡	h	an	
29	1	門	閒	覸	可晚	h	an	
29	1	門	閔	閔	明忍	m	a'n	
29	1	門	閔	憫	明忍	m	a'n	
29	1	門	閵	閵	耒盡	l	un	
29	1	門	閵	藺	耒盡	l	un	
29	1	門	閵	躪	耒盡	l	un	
29	1	門	闌	闌	耒飡	l	an	
29	1	門	闌	揀	耒飡	l	an	
29	1	門	闌	欄	耒飡	l	an	
29	1	門	闌	瀾	耒飡	l	an	
29	2	門	闌	蘭	耒飡	l	an	
29	2	門	闌	㘓	耒飡	l	an	
29	2	門	闌	爛	耒犯	l	an	
29	2	門	闖	闖	丑綁	ch'	ong	
29	2	門	闖	闖	士審	s	um	
29	4	阜	阜	阜	扶又	f	ow	
29	4	阜	阿	阿	烏何	-	o[r]	
29	4	阜	陋	陋	耒又	l	ow	
29	4	阜	陰	陰	英金	y	um	
29	4	阜	陰	蔭	英浸	y	um	
29	4	阜	陰	廕	英浸	y	um	
29	4	阜	陳	陳	長申	ch'	a'n	字切本作「杖申」，據錯遺備考#11更正
29	4	阜	陳	陳	杖艮	ch	a'n	
29	4	阜	陳	蔯	杖申	ch	a'n	
29	5	阜	隆	隆	耒中	l	ung	
29	5	阜	隋	隋	大個	t	o[r]	
29	5	阜	隋	隋	在垂	ts	oey	
29	5	阜	隋	墮	大個	t	o[r]	
29	7	隶	隶	隶	大世	t	y	
29	7	隶	隶	逮	大世	t	y	
29	7	隶	隶	棣	大世	t	y	
29	7	隶	隶	靆	大代	t	oy	
29	7	隶	隶	隸	耒世	l	y	
29	7	隶	隶	隸	大世	t	y	
29	7	隹	隹	隹	之垂	ch	oey	
29	7	隹	隹	錐	之垂	ch	oey	
29	7	隹	隹	萑	之垂	ch	oey	
29	7	隹	隹	萑	喻全	-	ün	
29	7	隹	隹	椎	長垂	ch'	oey	
29	7	隹	隹	雖	心垂	s	oey	
29	7	隹	隹	誰	時垂	s'	oey	
29	7	隹	隹	推	丑垂	ch'	oey	
29	7	隹	隹	售	時又	s'	ow	
29	7	隹	隹	雀	則約	ts	eok	
29	8	隹	隹	唯	喻為	-	wy	
29	8	隹	隹	惟	喻為	-	wy	
29	8	隹	隹	帷	喻為	-	wy	
29	8	隹	隹	維	喻為	-	wy	
29	8	隹	隹	堆	丁回	t	ooey	
29	8	隹	隹	推	太回	t'	ooey	
29	8	隹	隹	碓	丁罪	t	ooey	
29	8	隹	隹	睢	烏為	-	wy	
29	8	隹	隹	準	之盾	ch	un	
29	8	隹	隹	准	之盾	ch	un	
29	8	隹	隹	隻	之石	ch	ëik	
29	8	隹	隹	唯	喻鬼	-	wy	
29	8	隹	隺	隺	下學	h	ok	
29	8	隹	隺	鶴	下學	h	ok	
29	8	隹	隺	確	啟學	k'	ok	
29	8	隹	雁	雁	岸犯	ng	an	
29	8	隹	雁	鴈	岸犯	ng	an	
29	9	隹	集	集	在甲	ts	ap	
29	9	隹	集	雜	在甲	ts	ap	
29	9	隹	雇	雇	見父	k	oo	
29	9	隹	雇	僱	見父	k	oo	
29	9	隹	雇	顧	見父	k	oo	
29	9	隹	雋	雋	則盡	ts	un	
29	9	隹	雋	鐫	則盡	ts	un	
29	9	隹	雋	鐫	則全	ts	ün	據錯遺備考#11補上
29	9	隹	雋	儁	則盡	ts	un	
29	9	隹	雍	雍	英中	y	ung	
29	9	隹	雍	★	英中	y	ung	原字形作「⿱雍正」，電腦無此字碼
29	9	隹	雍	饔	英中	y	ung	
29	9	隹	雍	壅	英總	y	ung	
29	9	隹	雍	擁	英總	y	ung	
29	9	隹	雍	甕	烏動	-	ung	
29	10	隹	䧹	䧹	英丁	y	ing	
29	10	隹	䧹	膺	英丁	y	ing	
29	10	隹	䧹	鷹	英丁	y	ing	
29	10	隹	䧹	應	英丁	y	ing	
29	10	隹	䧹	應	英正	y	ing	
29	10	隹	雔	雔	長由	ch'	ow	
29	10	隹	雔	讐	長由	ch'	ow	
29	10	隹	雙	雙	審章	s'	eong	
29	10	隹	雚	雚	見半	k	oon	
29	10	隹	雚	罐	見半	k	oon	
29	10	隹	雚	灌	見半	k	oon	
29	10	隹	雚	歡	非門	f	oon	
29	10	隹	雚	懽	非門	f	oon	
29	10	隹	雚	驩	非門	f	oon	
29	10	隹	雚	觀	見門	k	oon	
29	10	隹	雚	觀	見半	k	oon	
29	11	隹	雚	權	其全	k'	ün	
29	11	隹	雚	勸	可寸	h	ün	
29	11	隹	嶲	嶲	其為	k'	wy	
29	11	隹	嶲	㩗	其為	k'	wy	
29	11	隹	難	難	尼飡	n	an	
29	11	隹	難	難	尼犯	n	an	
29	11	隹	難	儺	尼何	n	o[r]	
29	11	隹	難	癱	太飡	t'	an	
29	11	隹	難	癱	太晚	t'	an	
29	13	雨	雨	雨	喻語	-	ü	
29	13	雨	雨	雨	喻去	-	ü	
29	13	雨	雩	雩	喻於	-	ü	
29	13	雨	雪	雪	心乙	s	üt	
29	13	雨	雷	雷	耒回	l	ooey	
29	13	雨	雷	擂	耒回	l	ooey	
29	13	雨	電	電	大見	t	een	
29	13	雨	需	需	心須	s	üy	
29	13	雨	需	濡	喻於	-	ü	
29	14	雨	需	儒	喻於	-	ü	
29	14	雨	需	嚅	喻於	-	ü	
29	14	雨	需	孺	言去	j	ü	
29	14	雨	需	懦	尼個	n	o[r]	
29	14	雨	霍	霍	啟國	k'	wok	
29	14	雨	霜	霜	心章	s	eong	
29	14	雨	霜	孀	心章	s	eong	
29	14	雨	霸	霸	丙亞	p	a[r]	
29	14	雨	靈	靈	耒丁	l	ing	
29	16	青	青	青	七丁	ts'	ing	
29	16	青	青	清	七丁	ts'	ing	
29	16	青	青	精	則丁	ts	ing	
29	16	青	青	菁	則丁	ts	ing	
29	16	青	青	睛	則丁	ts	ing	
29	16	青	青	晴	前丁	ts'	ing	
29	16	青	青	情	前丁	ts'	ing	
29	16	青	青	請	七丙	ts'	ing	
29	16	青	青	靖	在正	ts	ing	
29	16	青	青	凊	七正	ts'	ing	
29	16	青	青	靛	大見	t	een	
29	16	青	青	倩	士見	s	een	
29	16	青	青	猜	丑鞋	ch'	ea	
29	18	非	非	非	非非	f	ěy	
29	18	非	非	蜚	非非	f	ěy	
29	18	非	非	霏	非非	f	ěy	
29	18	非	非	扉	非非	f	ěy	
29	18	非	非	腓	扶非	f	ěy	
29	18	非	非	悲	丙非	p	ěy	
29	18	非	非	徘	磐鞋	p'	ea	
29	18	非	非	俳	磐鞋	p'	ea	
29	18	非	非	排	磐鞋	p'	ea	
29	18	非	非	匪	非彼	f	ěy	
29	18	非	非	篚	非彼	f	ěy	
29	18	非	非	翡	非彼	f	ěy	
29	18	非	非	菲	非彼	f	ěy	
29	18	非	非	誹	非彼	f	ěy	
29	18	非	非	斐	非彼	f	ěy	
29	18	非	非	輩	丙罪	p	ooey	
29	18	非	靡	靡	明彼	m	ěy	
29	20	面	面	面	明見	m	een	
29	20	面	面	緬	明見	m	een	
29	20	面	面	麵	明見	m	een	
29	20	面	面	湎	明典	m	een	
29	20	面	面	靦	同典	t'	een	
29	20	革	革	革	見則	k	a'k	
29	20	革	革	覊	見希	k	e	
30	2	韋	韋	韋	喻為	-	wy	
30	2	韋	韋	圍	喻為	-	wy	
30	2	韋	韋	違	喻為	-	wy	
30	2	韋	韋	闈	喻為	-	wy	
30	2	韋	韋	幃	喻為	-	wy	
30	2	韋	韋	衞	喻位	-	wy	
30	2	韋	韋	韙	喻鬼	-	wy	
30	2	韋	韋	偉	喻鬼	-	wy	
30	2	韋	韋	緯	喻鬼	-	wy	
30	2	韋	韋	葦	喻鬼	-	wy	
30	2	韋	韋	瑋	喻鬼	-	wy	
30	2	韋	韋	諱	非世	f	y	
30	2	韋	韋	韓	下干	h	on	
30	4	韭	韭	韭	見九	k	ow	
30	4	韭	䪞	䪞	前合	ts'	op	
30	4	韭	韰	韰	下界	h	ea	
30	4	韭	韰	薤	下界	h	ea	
30	4	韭	韯	韯	七廉	ts'	eem	
30	4	韭	韯	纎	七廉	ts'	eem	
30	4	韭	韯	殲	七廉	ts'	eem	
30	4	韭	韯	籤	七廉	ts'	eem	
30	4	韭	韯	懴	丑鑑	ch'	am	
30	4	韭	韯	讖	七浸	ts'	um	
30	6	音	音	音	英金	y	um	
30	6	音	音	喑	英金	y	um	
30	6	音	音	瘖	英金	y	um	
30	6	音	音	歆	英金	y	um	
30	6	音	音	暗	烏勘	-	om	
30	6	音	音	闇	烏敢	-	om	
30	6	音	音	諳	烏敢	-	om	
30	6	音	音	諳	烏甘	-	om	
30	8	頁	頁	頁	可帖	h	eep	
30	8	頁	頃	頃	啟丙	k'	ing	
30	8	頁	頃	傾	啟丁	k'	ing	
30	8	頁	頃	穎	喻咏	-	wing	
30	8	頁	項	項	下壯	h	ong	
30	8	頁	須	須	心須	s	üy	
30	8	頁	須	鬚	心須	s	üy	
30	8	頁	須	鬚	心刀	s	ou	
30	8	頁	頪	頪	耒稅	l	oey	
30	8	頁	頪	類	耒稅	l	oey	
30	9	頁	頪	纇	耒稅	l	oey	
30	9	頁	頻	頻	磐申	p'	a'n	
30	9	頁	頻	蘋	磐申	p'	a'n	
30	9	頁	頻	瀕	磐申	p'	a'n	
30	9	頁	頻	顰	磐申	p'	a'n	
30	9	頁	頻	嚬	磐申	p'	a'n	
30	9	頁	顛	顛	丁天	t	een	
30	9	頁	顛	巔	丁天	t	een	
30	9	頁	顛	癲	丁天	t	een	
30	11	風	風	風	非中	f	ung	
30	11	風	風	楓	非中	f	ung	
30	11	風	風	瘋	非中	f	ung	
30	11	風	風	諷	非動	f	ung	
30	11	風	風	鳳	扶動	f	ung	
30	11	風	風	嵐	耒監	l	am	
30	11	飛	飛	飛	非非	f	ěy	
30	11	首	首	首	審九	s'	ow	
30	11	首	首	首	審又	s'	ow	
30	11	首	首	道	大老	t	ou	
30	11	首	首	道	大路	t	ou	
30	11	首	首	導	大路	t	ou	
30	13	食	食	食	時息	s'	ik	
30	13	食	食	食	在士	ts	ze	
30	13	食	食	蝕	時息	s'	ik	
30	13	食	食	飾	審息	s'	ik	
30	13	食	食	飭	審息	s'	ik	
30	13	食	食	飡	七飡	ts'	an	
30	13	食	食	飧	心全	s	ün	
30	13	養	養	養	喻兩	-	eong	
30	13	養	養	養	喻上	-	eong	
30	13	養	養	癢	喻兩	-	eong	
30	13	香	香	香	可章	h	eong	
30	15	馬	馬	馬	明也	m	a[r]	
30	15	馬	馬	媽	明也	m	a[r]	
30	15	馬	馬	媽	明加	m	a[r]	
30	15	馬	馬	瑪	明也	m	a[r]	
30	15	馬	馬	碼	明也	m	a[r]	
30	15	馬	馬	罵	明亞	m	a[r]	
