# 資料庫版本: 20171105
編號	集	頁	部首	部外畫數	字
8636	酉	436	邑	6	郁
8637	酉	436	邑	6	郄
8638	酉	436	邑	6	郅
8639	酉	437	邑	6	郇
8640	酉	437	邑	6	郊
8641	酉	437	邑	6	邽
8642	酉	437	邑	6	邿
8643	酉	437	邑	6	郃
8644	酉	437	邑	6	郈
8645	酉	437	邑	7	郕
8646	酉	437	邑	7	郛
8647	酉	437	邑	7	郜
8648	酉	437	邑	7	郝
8649	酉	437	邑	7	郎
8650	酉	437	邑	7	郡
8651	酉	437	邑	7	郢
8652	酉	437	邑	7	郤
8653	酉	437	邑	7	郔
8654	酉	437	邑	7	郗
8655	酉	437	邑	7	郚
8656	酉	437	邑	7	郟
8657	酉	437	邑	7	郠
8658	酉	437	邑	8	部
8659	酉	438	邑	8	郫
8660	酉	438	邑	8	郭
8661	酉	438	邑	8	郯
8662	酉	438	邑	8	郵
8663	酉	438	邑	8	郪
8664	酉	438	邑	8	郰
8665	酉	438	邑	8	郱
8666	酉	438	邑	8	郲
8667	酉	438	邑	8	郳
8668	酉	438	邑	8	郴
8669	酉	438	邑	9	都
8670	酉	438	邑	9	郿
8671	酉	438	邑	9	鄂
8672	酉	438	邑	9	鄆
8673	酉	438	邑	9	郹
8674	酉	438	邑	9	郾
8675	酉	438	邑	9	鄀
8676	酉	438	邑	9	鄃
8677	酉	438	邑	9	鄄
8678	酉	438	邑	9	鄅
8679	酉	438	邑	9	鄇
8680	酉	438	邑	9	𨜚
8681	酉	438	邑	10	鄒
8682	酉	439	邑	10	鄔
8683	酉	439	邑	10	鄉
8684	酉	439	邑	10	鄋
8685	酉	439	邑	10	鄍
8686	酉	439	邑	10	鄎
8687	酉	439	邑	10	鄏
8688	酉	439	邑	10	鄐
8689	酉	439	邑	10	鄑
8690	酉	439	邑	10	鄖
8691	酉	439	邑	10	鄗
8692	酉	439	邑	11	鄘
8693	酉	439	邑	11	鄙
8694	酉	439	邑	11	鄢
8695	酉	439	邑	11	鄣
8696	酉	439	邑	11	鄚
8697	酉	439	邑	11	鄛
8698	酉	439	邑	11	鄜
8699	酉	439	邑	11	鄝
8700	酉	439	邑	11	鄞
8701	酉	439	邑	11	鄟
8702	酉	439	邑	11	鄠
8703	酉	439	邑	11	鄡
8704	酉	440	邑	11	鄤
8705	酉	440	邑	12	鄧
8706	酉	440	邑	12	鄭
8707	酉	440	邑	12	鄰
8708	酉	440	邑	12	鄱
8709	酉	440	邑	12	鄲
8710	酉	440	邑	12	鄨
8711	酉	440	邑	12	鄩
8712	酉	440	邑	12	鄫
8713	酉	440	邑	12	鄬
8714	酉	440	邑	12	鄮
8715	酉	440	邑	12	鄯
8716	酉	440	邑	12	鄦
8717	酉	440	邑	13	鄴
8718	酉	440	邑	13	鄳
8719	酉	440	邑	13	鄵
8720	酉	440	邑	13	鄶
8721	酉	440	邑	14	鄸
8722	酉	440	邑	14	鄹
8723	酉	440	邑	15	鄺
8724	酉	440	邑	15	鄾
8725	酉	440	邑	17	酃
8726	酉	440	邑	18	酆
8727	酉	441	邑	18	酅
8728	酉	441	邑	19	酈
8729	酉	441	邑	19	酇
8730	酉	441	酉	0	酉
8731	酉	441	酉	2	酊
8732	酉	441	酉	2	酋
8733	酉	441	酉	3	酌
8734	酉	441	酉	3	配
8735	酉	441	酉	3	酒
8736	酉	441	酉	3	酎
8737	酉	441	酉	3	酏
8738	酉	441	酉	4	酗
8739	酉	441	酉	4	酖
8740	酉	441	酉	5	酡
8741	酉	441	酉	5	酢
8742	酉	441	酉	5	酣
8743	酉	441	酉	5	酤
8744	酉	441	酉	5	酥
8745	酉	442	酉	6	酩
8746	酉	442	酉	6	酪
8747	酉	442	酉	6	酬
8748	酉	442	酉	6	酧
8749	酉	442	酉	7	酲
8750	酉	442	酉	7	酴
8751	酉	442	酉	7	酵
8752	酉	442	酉	7	酷
8753	酉	442	酉	7	酸
8754	酉	442	酉	7	酹
8755	酉	442	酉	7	酺
8756	酉	442	酉	7	酳
8757	酉	442	酉	7	酶
8758	酉	442	酉	8	醃
8759	酉	442	酉	8	醆
8760	酉	442	酉	8	醇
8761	酉	442	酉	8	醉
8762	酉	442	酉	8	醋
8763	酉	442	酉	8	醁
8764	酉	442	酉	8	醅
8765	酉	442	酉	8	醊
8766	酉	442	酉	8	醄
8767	酉	442	酉	9	醍
8768	酉	443	酉	9	醐
8769	酉	443	酉	9	醑
8770	酉	443	酉	9	醒
8771	酉	443	酉	9	醓
8772	酉	443	酉	9	䤇
8773	酉	443	酉	9	醖
8774	酉	443	酉	10	醜
8775	酉	443	酉	10	醞
8776	酉	443	酉	10	醡
8777	酉	443	酉	10	醢
8778	酉	443	酉	10	醝
8779	酉	443	酉	10	醟
8780	酉	443	酉	10	𨢋
8781	酉	443	酉	11	醨
8782	酉	443	酉	11	醪
8783	酉	443	酉	11	醫
8784	酉	443	酉	11	醬
8785	酉	443	酉	12	醮
8786	酉	443	酉	12	醯
8787	酉	444	酉	12	醰
8788	酉	444	酉	12	醭
8789	酉	444	酉	12	醱
8790	酉	444	酉	13	醲
8791	酉	444	酉	13	醴
8792	酉	444	酉	13	醵
8793	酉	444	酉	13	醳
8794	酉	444	酉	13	醷
8795	酉	444	酉	14	醺
8796	酉	444	酉	14	醻
8797	酉	444	酉	14	醹
8798	酉	444	酉	17	醾
8799	酉	444	酉	17	釀
8800	酉	444	酉	17	醽
8801	酉	444	酉	17	醿
8802	酉	444	酉	18	釁
8803	酉	444	酉	18	釂
8804	酉	444	酉	19	釃
8805	酉	444	酉	19	釄
8806	酉	444	酉	20	釅
8807	酉	444	釆	0	釆
8808	酉	444	釆	1	采
8809	酉	445	釆	5	釉
8810	酉	445	釆	13	釋
8811	酉	445	里	0	里
8812	酉	445	里	2	重
8813	酉	445	里	4	野
8814	酉	445	里	5	量
8815	酉	445	里	11	釐
8816	戌	447	金	0	金
8817	戌	447	金	1	釔
8818	戌	447	金	2	釕
8819	戌	447	金	2	釗
8820	戌	447	金	2	釘
8821	戌	447	金	2	釜
8822	戌	447	金	2	針
8823	戌	447	金	3	釣
8824	戌	447	金	3	釧
8825	戌	447	金	3	釩
8826	戌	447	金	3	釭
8827	戌	447	金	3	釱
8828	戌	447	金	3	釵
8829	戌	447	金	3	釷
8830	戌	447	金	3	釤
8831	戌	447	金	3	釦
8832	戌	447	金	3	釪
8833	戌	447	金	3	釫
8834	戌	447	金	3	釬
8835	戌	448	金	3	釰
8836	戌	448	金	4	鈀
8837	戌	448	金	4	鈇
8838	戌	448	金	4	鈉
8839	戌	448	金	4	鈍
8840	戌	448	金	4	鈐
8841	戌	448	金	4	鈔
8842	戌	448	金	4	鈕
8843	戌	448	金	4	鈞
8844	戌	448	金	4	鈣
8845	戌	448	金	4	鈤
8846	戌	448	金	4	釽
8847	戌	448	金	4	釿
8848	戌	448	金	4	鈆
8849	戌	448	金	4	鈑
8850	戌	448	金	4	鈒
8851	戌	448	金	4	鈚
8852	戌	448	金	4	鈢
8853	戌	448	金	5	鈮
8854	戌	448	金	5	鈴
8855	戌	449	金	5	鈶
8856	戌	449	金	5	鈷
8857	戌	449	金	5	鈸
8858	戌	449	金	5	鈾
8859	戌	449	金	5	鈿
8860	戌	449	金	5	鉀
8861	戌	449	金	5	鉅
8862	戌	449	金	5	鉋
8863	戌	449	金	5	鉍
8864	戌	449	金	5	鉏
8865	戌	449	金	5	鉑
8866	戌	449	金	5	鉗
8867	戌	449	金	5	鉛
8868	戌	449	金	5	鉞
8869	戌	449	金	5	鉢
8870	戌	449	金	5	鉤
8871	戌	449	金	5	鉦
8872	戌	449	金	5	鉬
8873	戌	449	金	5	鉭
8874	戌	449	金	5	鉰
8875	戌	450	金	5	鈹
8876	戌	450	金	5	鉒
8877	戌	450	金	5	鉔
8878	戌	450	金	5	鉥
8879	戌	450	金	5	鉉
8880	戌	450	金	5	鉄
8881	戌	450	金	5	鉆
8882	戌	450	金	5	鉧
8883	戌	450	金	5	鉮
8884	戌	450	金	6	鉸
8885	戌	450	金	6	鉺
8886	戌	450	金	6	鉻
8887	戌	450	金	6	銀
8888	戌	450	金	6	銃
8889	戌	450	金	6	銅
8890	戌	450	金	6	銑
8891	戌	450	金	6	銓
8892	戌	450	金	6	銖
8893	戌	450	金	6	銘
8894	戌	450	金	6	銛
8895	戌	450	金	6	銜
8896	戌	450	金	6	銠
8897	戌	450	金	6	銣
8898	戌	450	金	6	銤
8899	戌	450	金	6	銥
8900	戌	450	金	6	銨
8901	戌	451	金	6	銦
8902	戌	451	金	6	銧
8903	戌	451	金	6	鉶
8904	戌	451	金	6	鉷
8905	戌	451	金	6	銍
8906	戌	451	金	6	銗
8907	戌	451	金	6	銙
8908	戌	451	金	6	銚
8909	戌	451	金	6	銕
8910	戌	451	金	7	銳
8911	戌	451	金	7	䤬
8912	戌	451	金	7	銷
8913	戌	451	金	7	銻
8914	戌	451	金	7	銼
8915	戌	451	金	7	鋁
8916	戌	451	金	7	鋂
8917	戌	451	金	7	鋃
8918	戌	451	金	7	鋅
8919	戌	451	金	7	鋇
8920	戌	451	金	7	鋈
8921	戌	451	金	7	鋊
8922	戌	451	金	7	鋌
8923	戌	452	金	7	鋏
8924	戌	452	金	7	鋒
8925	戌	452	金	7	鋙
8926	戌	452	金	7	鋣
8927	戌	452	金	7	鋤
8928	戌	452	金	7	鋩
8929	戌	452	金	7	鋪
8930	戌	452	金	7	鋱
8931	戌	452	金	7	鋍
8932	戌	452	金	7	鋯
8933	戌	452	金	7	鋰
8934	戌	452	金	7	鋖
8935	戌	452	金	7	銶
8936	戌	452	金	7	鋋
8937	戌	452	金	7	鋕
8938	戌	452	金	7	鋗
8939	戌	452	金	7	鋘
8940	戌	452	金	7	鋝
8941	戌	452	金	7	鋟
8942	戌	452	金	7	鋦
8943	戌	452	金	7	鋬
8944	戌	452	金	7	銹
8945	戌	452	金	8	鋸
8946	戌	452	金	8	鋼
8947	戌	452	金	8	錄
8948	戌	453	金	8	錐
8949	戌	453	金	8	錘
8950	戌	453	金	8	錙
8951	戌	453	金	8	錚
8952	戌	453	金	8	錠
8953	戌	453	金	8	錡
8954	戌	453	金	8	錢
8955	戌	453	金	8	錦
8956	戌	453	金	8	錧
8957	戌	453	金	8	錫
8958	戌	453	金	8	錮
8959	戌	453	金	8	錯
8960	戌	453	金	8	錳
8961	戌	453	金	8	錴
8962	戌	453	金	8	錁
8963	戌	453	金	8	錔
8964	戌	453	金	8	鉼
8965	戌	453	金	8	錞
8966	戌	453	金	8	錟
8967	戌	454	金	8	錣
8968	戌	454	金	8	錥
8969	戌	454	金	8	錶
8970	戌	454	金	9	錨
8971	戌	454	金	9	鍉
8972	戌	454	金	9	鍊
8973	戌	454	金	9	鍋
8974	戌	454	金	9	鍍
8975	戌	454	金	9	鍛
8976	戌	454	金	9	鍤
8977	戌	454	金	9	鍪
8978	戌	454	金	9	鍫
8979	戌	454	金	9	鍭
8980	戌	454	金	9	鍰
8981	戌	454	金	9	鍱
8982	戌	454	金	9	鍵
8983	戌	454	金	9	鍶
8984	戌	454	金	9	鍼
8985	戌	454	金	9	鍾
8986	戌	454	金	9	鎂
8987	戌	454	金	9	鍇
8988	戌	454	金	9	鍐
8989	戌	454	金	9	鍑
8990	戌	454	金	9	䤹
8991	戌	454	金	9	鍔
8992	戌	454	金	9	鍘
8993	戌	455	金	9	鍚
8994	戌	455	金	9	鍠
8995	戌	455	金	9	鍥
8996	戌	455	金	9	鍮
8997	戌	455	金	10	鎊
8998	戌	455	金	10	鎋
8999	戌	455	金	10	鎌
9000	戌	455	金	10	鎔
9001	戌	455	金	10	鎖
9002	戌	455	金	10	鎗
9003	戌	455	金	10	鎘
9004	戌	455	金	10	鎚
9005	戌	455	金	10	鎡
9006	戌	455	金	10	鎢
9007	戌	455	金	10	鎧
9008	戌	455	金	10	鎩
9009	戌	455	金	10	鎬
9010	戌	455	金	10	鎮
9011	戌	455	金	10	鎰
9012	戌	455	金	10	鎵
9013	戌	455	金	10	鎴
9014	戌	456	金	10	鎳
9015	戌	456	金	10	鎏
9016	戌	456	金	10	鎒
9017	戌	456	金	10	鎛
9018	戌	456	金	10	鎝
9019	戌	456	金	10	鎞
9020	戌	456	金	10	鎣
9021	戌	456	金	10	鎦
9022	戌	456	金	10	鎪
9023	戌	456	金	11	鏃
9024	戌	456	金	11	鏇
9025	戌	456	金	11	鏈
9026	戌	456	金	11	鏊
9027	戌	456	金	11	鏑
9028	戌	456	金	11	鏖
9029	戌	456	金	11	鏗
9030	戌	456	金	11	鏘
9031	戌	456	金	11	鏜
9032	戌	456	金	11	鏝
9033	戌	456	金	11	鏞
9034	戌	456	金	11	鏟
9035	戌	456	金	11	鏡
9036	戌	456	金	11	鏢
9037	戌	456	金	11	鏤
9038	戌	456	金	11	鏨
9039	戌	456	金	11	鏭
9040	戌	456	金	11	䥈
9041	戌	456	金	11	鏋
9042	戌	457	金	11	鏐
9043	戌	457	金	11	鏚
9044	戌	457	金	11	鏦
9045	戌	457	金	12	鏹
9046	戌	457	金	12	鏽
9047	戌	457	金	12	鏾
9048	戌	457	金	12	鐃
9049	戌	457	金	12	鐏
9050	戌	457	金	12	鐐
9051	戌	457	金	12	鐘
9052	戌	457	金	12	鐙
9053	戌	457	金	12	鐟
9054	戌	457	金	12	鐠
9055	戌	457	金	12	鏷
9056	戌	457	金	12	鏸
9057	戌	457	金	12	鏺
9058	戌	457	金	12	鐄
9059	戌	457	金	12	𨬒
9060	戌	457	金	12	鐇
9061	戌	457	金	12	鐋
9062	戌	457	金	12	鐍
9063	戌	457	金	12	𨬟
9064	戌	457	金	12	鐎
9065	戌	457	金	12	䥗
9066	戌	457	金	12	鐓
9067	戌	457	金	12	鐔
9068	戌	458	金	12	鐖
9069	戌	458	金	12	鐧
9070	戌	458	金	13	鐫
9071	戌	458	金	13	鐮
9072	戌	458	金	13	鐲
9073	戌	458	金	13	鐵
9074	戌	458	金	13	鐶
9075	戌	458	金	13	鐸
9076	戌	458	金	13	鐺
9077	戌	458	金	13	鐿
9078	戌	458	金	13	鐩
9079	戌	458	金	13	䥝
9080	戌	458	金	13	鐪
9081	戌	458	金	13	鐻
9082	戌	458	金	13	○
9083	戌	458	金	14	鑄
9084	戌	458	金	14	鑊
9085	戌	458	金	14	鑌
9086	戌	458	金	14	鑑
9087	戌	458	金	14	鑋
9088	戌	458	金	14	鑐
9089	戌	458	金	14	𨯩
9090	戌	458	金	14	鑒
9091	戌	458	金	15	鑕
9092	戌	458	金	15	鑛
9093	戌	459	金	15	鑠
9094	戌	459	金	15	鑢
9095	戌	459	金	15	鑣
9096	戌	459	金	15	䥯
9097	戌	459	金	15	鑞
9098	戌	459	金	15	鑟
9099	戌	459	金	15	鑚
9100	戌	459	金	15	鑤
9101	戌	459	金	16	鑪
9102	戌	459	金	17	鑰
9103	戌	459	金	17	鑲
9104	戌	459	金	17	鑮
9105	戌	459	金	17	鑱
9106	戌	459	金	18	鑷
9107	戌	459	金	18	鑴
9108	戌	459	金	18	鑵
9109	戌	459	金	19	鑼
9110	戌	459	金	19	鑽
9111	戌	459	金	19	鑾
9112	戌	459	金	19	鑿
9113	戌	459	金	20	钀
9114	戌	460	金	20	钁
9115	戌	460	金	20	钂
9116	戌	460	金	21	钃
9117	戌	460	長	0	長
9118	戌	460	長	8	镼
9119	戌	460	門	0	門
9120	戌	460	門	1	閂
9121	戌	460	門	2	閃
9122	戌	460	門	3	閈
9123	戌	460	門	3	閉
9124	戌	460	門	4	開
9125	戌	461	門	4	閎
9126	戌	461	門	4	閏
9127	戌	461	門	4	閑
9128	戌	461	門	4	閒
9129	戌	461	門	4	閔
9130	戌	461	門	4	閌
9131	戌	461	門	4	間
9132	戌	461	門	5	閘
9133	戌	461	門	5	閙
9134	戌	461	門	5	閟
9135	戌	461	門	5	閛
9136	戌	461	門	5	閞
9137	戌	461	門	6	閡
9138	戌	461	門	6	閣
9139	戌	462	門	6	閤
9140	戌	462	門	6	閥
9141	戌	462	門	6	閨
9142	戌	462	門	6	閩
9143	戌	462	門	6	閧
9144	戌	462	門	6	関
9145	戌	462	門	7	閫
9146	戌	462	門	7	閭
9147	戌	462	門	7	閱
9148	戌	462	門	7	閬
9149	戌	462	門	8	閶
9150	戌	462	門	8	閹
9151	戌	462	門	8	閻
9152	戌	462	門	8	閼
9153	戌	462	門	8	閽
9154	戌	462	門	8	閾
9155	戌	462	門	8	閿
9156	戌	462	門	8	閷
9157	戌	462	門	9	闃
9158	戌	462	門	9	闇
9159	戌	462	門	9	闈
9160	戌	463	門	9	闉
9161	戌	463	門	9	闊
9162	戌	463	門	9	闋
9163	戌	463	門	9	闌
9164	戌	463	門	9	闍
9165	戌	463	門	10	闐
9166	戌	463	門	10	闑
9167	戌	463	門	10	闓
9168	戌	463	門	10	闔
9169	戌	463	門	10	闕
9170	戌	463	門	10	闖
9171	戌	463	門	10	闒
9172	戌	463	門	10	闗
9173	戌	463	門	11	關
9174	戌	464	門	11	闚
9175	戌	464	門	12	闞
9176	戌	464	門	12	闟
9177	戌	464	門	12	闠
9178	戌	464	門	12	闡
9179	戌	464	門	12	䦱
9180	戌	464	門	13	闢
9181	戌	464	門	13	闤
9182	戌	464	門	13	闥
9183	戌	464	阜	0	阜
9184	戌	464	阜	2	阞
9185	戌	464	阜	3	阡
9186	戌	464	阜	3	阤
9187	戌	464	阜	4	阨
9188	戌	464	阜	4	阪
9189	戌	464	阜	4	阬
9190	戌	464	阜	4	阮
9191	戌	464	阜	4	阯
9192	戌	464	阜	4	阱
9193	戌	464	阜	4	防
9194	戌	465	阜	5	阻
9195	戌	465	阜	5	阼
9196	戌	465	阜	5	阽
9197	戌	465	阜	5	阿
9198	戌	465	阜	5	陀
9199	戌	465	阜	5	陂
9200	戌	465	阜	5	附
9201	戌	465	阜	5	阹
9202	戌	465	阜	5	阸
9203	戌	465	阜	6	陋
9204	戌	465	阜	6	陌
9205	戌	465	阜	6	降
9206	戌	465	阜	6	限
9207	戌	465	阜	6	陔
9208	戌	465	阜	6	陒
9209	戌	465	阜	7	陗
9210	戌	465	阜	7	陘
9211	戌	466	阜	7	陛
9212	戌	466	阜	7	陜
9213	戌	466	阜	7	陝
9214	戌	466	阜	7	陞
9215	戌	466	阜	7	陟
9216	戌	466	阜	7	陡
9217	戌	466	阜	7	院
9218	戌	466	阜	7	陣
9219	戌	466	阜	7	除
9220	戌	466	阜	7	陖
9221	戌	466	阜	8	陪
9222	戌	466	阜	8	陬
9223	戌	466	阜	8	陰
9224	戌	466	阜	8	陲
9225	戌	466	阜	8	陳
9226	戌	466	阜	8	陵
9227	戌	467	阜	8	陶
9228	戌	467	阜	8	陷
9229	戌	467	阜	8	陸
9230	戌	467	阜	8	陴
9231	戌	467	阜	9	陻
9232	戌	467	阜	9	陽
9233	戌	467	阜	9	陾
9234	戌	467	阜	9	陿
9235	戌	467	阜	9	隄
9236	戌	467	阜	9	隅
9237	戌	467	阜	9	隆
9238	戌	467	阜	9	隈
9239	戌	467	阜	9	隉
9240	戌	467	阜	9	隊
9241	戌	467	阜	9	隋
9242	戌	467	阜	9	隍
9243	戌	467	阜	9	階
9244	戌	468	阜	9	陼
9245	戌	468	阜	9	隁
9246	戌	468	阜	9	隃
9247	戌	468	阜	9	隐
9248	戌	468	阜	9	隂
9249	戌	468	阜	10	隔
9250	戌	468	阜	10	隕
9251	戌	468	阜	10	隖
9252	戌	468	阜	10	隗
9253	戌	468	阜	10	隘
9254	戌	468	阜	10	隙
9255	戌	468	阜	10	隒
9256	戌	468	阜	11	際
9257	戌	468	阜	11	障
9258	戌	468	阜	11	𨻲
9259	戌	468	阜	12	隤
9260	戌	468	阜	12	隥
9261	戌	468	阜	12	隣
9262	戌	468	阜	13	隧
9263	戌	468	阜	13	隨
9264	戌	469	阜	13	隩
9265	戌	469	阜	13	險
9266	戌	469	阜	14	隮
9267	戌	469	阜	14	隰
9268	戌	469	阜	14	隱
9269	戌	469	阜	15	隳
9270	戌	469	阜	16	隴
9271	戌	469	隶	0	隶
9272	戌	469	隶	7	𨽻
9273	戌	469	隶	9	隸
9274	戌	469	隹	0	隹
9275	戌	469	隹	2	隻
9276	戌	469	隹	2	隼
9277	戌	469	隹	2	隺
9278	戌	469	隹	2	难
9279	戌	469	隹	3	雀
9280	戌	470	隹	4	雁
9281	戌	470	隹	4	雄
9282	戌	470	隹	4	雅
9283	戌	470	隹	4	集
9284	戌	470	隹	4	雇
9285	戌	470	隹	5	雉
9286	戌	470	隹	5	雊
9287	戌	470	隹	5	雋
9288	戌	470	隹	5	雌
9289	戌	470	隹	5	雍
9290	戌	470	隹	5	雎
9291	戌	470	隹	6	雒
9292	戌	470	隹	8	雕
9293	戌	470	隹	9	雖
9294	戌	470	隹	10	雘
9295	戌	470	隹	10	雙
9296	戌	470	隹	10	雛
9297	戌	471	隹	10	雜
9298	戌	471	隹	10	雝
9299	戌	471	隹	10	雞
9300	戌	471	隹	10	巂
9301	戌	471	隹	11	離
9302	戌	471	隹	11	難
9303	戌	471	雨	0	雨
9304	戌	471	雨	3	雩
9305	戌	471	雨	3	雪
9306	戌	471	雨	4	雯
9307	戌	471	雨	4	雰
9308	戌	471	雨	4	雱
9309	戌	471	雨	4	雲
9310	戌	471	雨	5	零
9311	戌	471	雨	5	雷
9312	戌	472	雨	5	雹
9313	戌	472	雨	5	電
9314	戌	472	雨	5	雺
9315	戌	472	雨	6	需
9316	戌	472	雨	7	霂
9317	戌	472	雨	7	霄
9318	戌	472	雨	7	霆
9319	戌	472	雨	7	震
9320	戌	472	雨	7	霈
9321	戌	472	雨	7	霉
9322	戌	472	雨	7	霅
9323	戌	472	雨	7	霃
9324	戌	472	雨	7	䨘
9325	戌	472	雨	8	霍
9326	戌	472	雨	8	霎
9327	戌	472	雨	8	霏
9328	戌	472	雨	8	霑
9329	戌	472	雨	8	霓
9330	戌	472	雨	8	霖
9331	戌	473	雨	9	霜
9332	戌	473	雨	9	霞
9333	戌	473	雨	9	霙
9334	戌	473	雨	9	霝
9335	戌	473	雨	9	霛
9336	戌	473	雨	10	霡
9337	戌	473	雨	10	霤
9338	戌	473	雨	10	霣
9339	戌	473	雨	10	霢
9340	戌	473	雨	11	霧
9341	戌	473	雨	11	霪
9342	戌	473	雨	11	霩
9343	戌	473	雨	11	霫
9344	戌	473	雨	12	霰
9345	戌	473	雨	12	霱
9346	戌	473	雨	12	露
9347	戌	473	雨	13	霸
9348	戌	473	雨	13	霹
9349	戌	473	雨	13	霶
9350	戌	473	雨	14	霽
9351	戌	473	雨	14	霾
9352	戌	473	雨	14	霼
9353	戌	474	雨	16	靂
9354	戌	474	雨	16	靄
9355	戌	474	雨	16	靆
9356	戌	474	雨	16	靈
9357	戌	474	雨	17	靉
9358	戌	474	青	0	青
9359	戌	474	青	5	靖
9360	戌	474	青	6	靘
9361	戌	474	青	7	靚
9362	戌	474	青	8	靛
9363	戌	474	青	8	靜
9364	戌	474	青	10	靝
9365	戌	474	青	14	䨼
9366	戌	474	非	0	非
9367	戌	474	非	3	啡
9368	戌	475	非	7	靠
9369	戌	475	非	11	靡
9370	戌	475	面	0	面
9371	戌	475	面	5	靤
9372	戌	475	面	7	靦
9373	戌	475	面	12	靧
9374	戌	475	面	14	靨
9375	戌	475	革	0	革
9376	戌	475	革	2	靪
9377	戌	475	革	3	靬
9378	戌	475	革	3	靮
9379	戌	475	革	3	靭
9380	戌	475	革	4	靳
9381	戌	476	革	4	靴
9382	戌	476	革	4	靶
9383	戌	476	革	4	靷
9384	戌	476	革	4	靸
9385	戌	476	革	5	靼
9386	戌	476	革	5	鞃
9387	戌	476	革	5	鞅
9388	戌	476	革	5	靺
9389	戌	476	革	5	靿
9390	戌	476	革	5	鞀
9391	戌	476	革	5	鞁
9392	戌	476	革	5	鞂
9393	戌	476	革	5	鞄
9394	戌	476	革	6	鞋
9395	戌	476	革	6	鞍
9396	戌	476	革	6	鞏
9397	戌	476	革	6	鞇
9398	戌	476	革	6	鞈
9399	戌	476	革	6	𩊚
9400	戌	476	革	6	鞉
9401	戌	476	革	6	鞌
9402	戌	476	革	7	鞗
9403	戌	476	革	7	鞘
9404	戌	476	革	7	鞙
9405	戌	476	革	7	鞓
9406	戌	476	革	7	鞔
9407	戌	476	革	8	鞞
9408	戌	477	革	8	鞠
9409	戌	477	革	8	鞚
9410	戌	477	革	8	𩋘
9411	戌	477	革	8	鞟
9412	戌	477	革	9	鞦
9413	戌	477	革	9	鞫
9414	戌	477	革	9	鞭
9415	戌	477	革	9	鞮
9416	戌	477	革	9	鞣
9417	戌	477	革	9	鞧
9418	戌	477	革	9	鞨
9419	戌	477	革	9	鞪
9420	戌	477	革	9	鞬
9421	戌	477	革	10	鞶
9422	戌	477	革	10	鞲
9423	戌	477	革	10	鞳
9424	戌	477	革	10	鞴
9425	戌	477	革	10	鞵
9426	戌	477	革	11	鞹
9427	戌	477	革	11	鞺
9428	戌	477	革	11	鞻
9429	戌	477	革	12	鞾
9430	戌	477	革	12	鞼
9431	戌	477	革	12	䪁
9432	戌	478	革	12	鞿
9433	戌	478	革	13	韁
9434	戌	478	革	13	韃
9435	戌	478	革	13	𩍘
9436	戌	478	革	13	䪅
9437	戌	478	革	14	韄
9438	戌	478	革	14	韅
9439	戌	478	革	15	韆
9440	戌	478	革	15	韇
9441	戌	478	革	15	韈
9442	戌	478	革	17	韉
9443	戌	478	革	20	韊
9444	戌	478	韋	0	韋
9445	戌	478	韋	3	韌
9446	戌	478	韋	5	韎
9447	戌	478	韋	5	䪐
9448	戌	478	韋	5	韍
9449	戌	478	韋	6	韐
9450	戌	478	韋	7	韒
9451	戌	478	韋	8	韓
9452	戌	478	韋	8	韔
9453	戌	478	韋	9	韙
9454	戌	479	韋	9	韗
9455	戌	479	韋	9	韘
9456	戌	479	韋	10	韜
9457	戌	479	韋	10	韞
9458	戌	479	韋	10	韛
9459	戌	479	韋	10	韝
9460	戌	479	韋	11	韠
9461	戌	479	韋	12	韡
9462	戌	479	韋	13	韣
9463	戌	479	韋	15	韤
9464	戌	479	韋	18	𩏶
9465	戌	479	韭	0	韭
9466	戌	479	韭	14	䪥
9467	戌	479	音	0	音
9468	戌	479	音	4	韵
9469	戌	479	音	5	韶
9470	戌	479	音	9	韺
9471	戌	479	音	10	韻
9472	戌	480	音	11	韽
9473	戌	480	音	11	響
9474	戌	480	音	14	頀
9475	戌	480	頁	0	頁
9476	戌	480	頁	2	頂
9477	戌	480	頁	2	頃
9478	戌	480	頁	2	頄
9479	戌	480	頁	3	項
9480	戌	480	頁	3	順
9481	戌	480	頁	3	頇
9482	戌	480	頁	3	須
9483	戌	480	頁	3	湏
9484	戌	480	頁	4	頊
9485	戌	480	頁	4	頌
9486	戌	481	頁	4	頍
9487	戌	481	頁	4	頎
9488	戌	481	頁	4	頏
9489	戌	481	頁	4	預
9490	戌	481	頁	4	頑
9491	戌	481	頁	4	頒
9492	戌	481	頁	4	頓
9493	戌	481	頁	5	頖
9494	戌	481	頁	5	頗
9495	戌	481	頁	5	領
9496	戌	481	頁	6	頞
9497	戌	481	頁	6	頟
9498	戌	481	頁	6	頡
9499	戌	481	頁	6	頤
9500	戌	481	頁	6	頦
9501	戌	481	頁	6	頫
9502	戌	482	頁	6	頜
9503	戌	482	頁	6	頠
9504	戌	482	頁	6	䪿
9505	戌	482	頁	7	頭
9506	戌	482	頁	7	頮
9507	戌	482	頁	7	頰
9508	戌	482	頁	7	頳
9509	戌	482	頁	7	頷
9510	戌	482	頁	7	頸
9511	戌	482	頁	7	頹
9512	戌	482	頁	7	頻
9513	戌	482	頁	7	頯
9514	戌	482	頁	7	頲
9515	戌	482	頁	7	頴
9516	戌	482	頁	7	頼
9517	戌	482	頁	8	顆
9518	戌	482	頁	8	頿
