頁	字碼	漢字	廣州話	備註	數碼化附註
53	0769	堂	[tong4]		
53	0770	堆	[deoi1]		
53	0771	埠	[fau6]		
53	0772	報	[bou3]		
53	0773	堯	[jiu4]		
53	0774	堪	[ham1]		
54	0775	堰	[jin2]		
54	0776	場	[coeng4]		
54	0777	堤	[tai4]		
54	0778	堡	[bou2]		
54	0779	塞	"1)[sak7]:堵塞
2)[coi3]:塞外"		
54	0780	塑	[sou3]		
54	0781	塘	[tong4]		
54	0782	塗	[tou4]		
54	0783	塚	[cung2]		
54	0784	塔	[taap8]		
54	0785	填	[tin4]		
54	0786	塌	[taap8]		
54	0787	塊	[faai3]		
54	0788	塢	"1)[wu2]:山塢
2)[ou3]:船塢"		
54	0789	塵	[can4]		
54	0790	塾	[suk9]		
54	0791	境	[ging2]		
54	0792	墓	[mou6]		
54	0793	墊	[din3]	(又)[din6]	
54	0794	塹	[cim3]		
54	0795	墅	[seoi5]	(又)[seoi6]	
54	0796	增	[zang1]		
55	0797	墀	[ci4]		
55	0798	墳	[fan4]		
55	0799	墜	[zeoi6]		
55	0800	墮	[do6]		
55	0801	墟	[heoi1]		
55	0802	壅	[jung1]	(又)[jung2]	
55	0803	壇	[taan4]		
55	0804	壁	[bik7]	(語)[bek8]	
55	0805	墾	[han2]		
55	0806	壕	[hou4]		
55	0807	壓	[aat8]		
55	0808	壑	[kok8]		
55	0809	壙	[kwong3]	(又)[kong3]	
55	0810	壘	[leoi5]	[leot9]神荼鬱壘	
55	0811	壞	[waai6]		
55	0812	壟	[lung5]		
55	0813	壤	[joeng6]		
55	0814	壩	[baa3]		
55	0815	士	[si6]		
55	0816	壬	[jam4]		
55	0817	壯	[zong3]		
55	0818	壹	[jat7]		
55	0819	壺	[wu4]		
55	0820	壽	[sau6]		
56	0821	夏	[haa6]		
56	0822	夕	[zik9]		
56	0823	外	[ngoi6]		
56	0824	夙	[suk7]		
56	0825	多	[do1]		
56	0826	夜	[je6]		
56	0827	夠	[gau3]		
56	0828	夥	[fo2]		
56	0829	夢	[mung6]		
56	0830	夤	[jan4]		
56	0831	大	"[daai6] 大哥"	(古)同泰	
56	0832	太	[taai3]		
56	0833	天	[tin1]		
56	0834	夫	"1)[fu1]:農夫
2)[fu4]:悲夫"		
56	0835	夭	[jiu1]		
56	0836	央	[joeng1]		
57	0837	失	[sat7]		
57	0838	夷	[ji4]		
57	0839	夸	[kwaa1]		
57	0840	夾	[gaap8]		
57	0841	奉	[fung6]		
57	0842	奇	"1)[kei4]:奇聞
2)[gei1]:奇數"		
57	0843	奈	[noi6]		
57	0844	奔	[ban1]		
57	0845	奄	"1)[jim2]:奄有四方
2)[jim1]:奄奄一息"	(古)同閹，地名亦讀[jim1]	
57	0846	奕	[jik9]		
57	0847	契	"1)[kai3]:契約
2)[kit8]:契闊
3)[sit8]:商的祖先
4)[hat7]:契丹"	契丹又讀[kit8]、[kai2]	
57	0848	奏	[zau3]		
57	0849	奎	[fui1]		
57	0850	奐	[wun6]		
57	0851	套	[tou3]		
57	0852	奘	[zong1]	(又)[zong6]	
57	0853	奚	[hai4]		
58	0854	奢	[ce1]		
58	0855	奠	[din6]		
58	0856	奧	[ou3]		
58	0857	奪	[dyut9]		
58	0858	奩	[lim4]		
58	0859	奮	[fan5]		
58	0860	女	[neoi5]		
58	0861	奴	[nou4]		
58	0862	奶	[naai5]		
58	0863	妄	[mong5]		
58	0864	奸	[gaan1]		
58	0865	妃	[fei1]		
58	0866	好	"1)[hou2]:好人
2)[hou3]:嗜好"		
58	0867	她	[taa1]		
58	0868	如	[jyu4]		
58	0869	妒	[dou3]		
58	0870	妨	[fong4]		
58	0871	妞	[nau2]		
58	0872	妣	[bei2]		
58	0873	妍	[jin4]		
58	0874	妤	[jyu4]		
58	0875	妓	[gei6]		
58	0876	妊	[jam4]		
59	0877	妝	[zong1]		
59	0878	妙	[miu6]		
59	0879	妖	[jiu2]	(又)[jiu1]	
59	0880	妥	[to5]	(又)[to2]	
59	0881	妾	[cip8]		
59	0882	妻	[cai1]	(古)[cai3]以女嫁人	
59	0883	妹	[mui6]		
59	0884	妮	[nei4]		
59	0885	姑	[gu1]		
59	0886	姐	[ze2]		
59	0887	姍	[saan1]		
59	0888	妯	[zuk9]		
59	0889	姒	[ci5]		
59	0890	委	"1)[wai2]:委屈
2)[wai1]:虛與委蛇[ji4]"		
59	0891	姆	[mou5]		
59	0892	始	[ci2]		
59	0893	姓	[sing3]		
59	0894	姊	[zi2]		
59	0895	妳	[nei5]		
59	0896	姜	[goeng1]		
59	0897	姘	[ping1]		
59	0898	姿	[zi1]		
59	0899	姣	[gaau2]	[haau4]淫也	
59	0900	姨	[ji4]		
60	0901	娃	[waa1]		
60	0902	姥	[lou5]	[mou5]年老婦人	
60	0903	姪	[zat9]		
60	0904	姻	[jan1]		
60	0905	姚	[jiu4]		
60	0906	姦	[gaan1]		
60	0907	威	[wai1]		
60	0908	娑	[so1]		
60	0909	娘	[noeng4]		
60	0910	娣	[tai5]	(又)[dai6]	
60	0911	娜	"1)[no5]:婀娜
2)[naa4]:人名"		
60	0912	娓	[mei5]		
60	0913	姬	[gei1]		
60	0914	娠	[san1]	(又)[zan3]	
60	0915	娟	[gyun1]		
60	0916	娛	[jyu4]		
60	0917	娌	[lei5]		
60	0918	娩	[min5]		
60	0919	娥	[ngo4]		
60	0920	婉	[jyun2]		
60	0921	婆	[po4]		
60	0922	婊	[biu2]		
60	0923	婦	[fu5]		
60	0924	婪	[laam4]		
61	0925	婀	[o2]	(又)[o1]	
61	0926	婁	[lau4]		
61	0927	娼	[coeng1]		
61	0928	婢	[pei5]		
61	0929	婚	[fan1]		
61	0930	婷	[ting4]		
61	0931	媚	[mei6]		
61	0932	婿	[sai3]		
61	0933	媒	[mui4]		
61	0934	媼	[ou2]		
61	0935	媛	[wun4]或[jyun4]		
61	0936	嫂	[sou2]		
61	0937	嫁	[gaa3]		
61	0938	嫉	[zat9]		
61	0939	嫌	[jim4]		
61	0940	媾	[gau3]		
61	0941	媽	[maa1]		
61	0942	媳	[sik7]		
61	0943	媲	[pei3]		
61	0944	嫡	[dik7]		
61	0945	嫩	[nyun6]		
61	0946	嫗	[jyu2]		
61	0947	嫖	[piu4]		
61	0948	嫣	[jin1]		
61	0949	嫦	[soeng4]		
62	0950	嫘	[leoi4]		
62	0951	嬉	[hei1]		
62	0952	嫻	[haan4]		
62	0953	嬋	[sim4]		
62	0954	嫵	[mou5]	(又)[*mou4]	
62	0955	嬌	[giu1]		
62	0956	嬴	[jing4]		
62	0957	嬝	[niu5]		
62	0958	嬪	[ban3]		
62	0959	嬤	[maa1]		
62	0960	嬸	[sam2]		
62	0961	孀	[soeng1]		
62	0962	子	[zi2]		
62	0963	孑	[kit8]		
62	0964	孓	[kyut8]		
62	0965	孔	[hung2]		
62	0966	孕	[jan6]		
62	0967	字	[zi6]		
62	0968	存	[cyun4]		
62	0969	孝	[haau3]		
62	0970	孜	[zi1]		
62	0971	孚	[fu1]		
62	0972	孟	[maang6]		
63	0973	孤	[gu1]		
63	0974	季	[gwai3]		
63	0975	孩	[haai4]		
63	0976	孫	[syun1]	(古)同遜	
63	0977	孰	[suk9]		
63	0978	孳	[zi1]		
63	0979	孱	[saan4]	[caan3]孱頭	
63	0980	孵	[fu1]		
63	0981	學	[hok9]		
63	0982	孺	[jyu4]		
63	0983	孽	[jip9]	(又)[jit9]	
63	0984	孿	[lyun4]		
63	0985	它	[taa1]		
63	0986	冗	[jung2]		
63	0987	宇	[jyu5]		
63	0988	守	"1)[sau2]:保守
2)[sau3]:太守"		
63	0989	宅	[zaak9]		
63	0990	安	[on1]		
63	0991	完	[jyun4]		
63	0992	宋	[sung3]		
63	0993	宏	[wang4]		
63	0994	宗	[zung1]		
64	0995	定	[ding6]		
64	0996	官	[gun1]		
64	0997	宜	[ji4]		
64	0998	宙	[zau6]		
64	0999	宛	[jyun2]	(古地名)[jyun1]大宛	
64	1000	宣	[syun1]		
64	1001	宦	[waan6]		
64	1002	室	[sat7]		
64	1003	宥	[jau6]		
64	1004	客	[haak8]		
64	1005	宰	[zoi2]		
64	1006	家	[gaa1]	(古人名)[gu1]曹大家	
64	1007	宴	[jin3]		
64	1008	宮	[gung1]		
64	1009	宵	[siu1]		
64	1010	害	[hoi6]	(古)同曷[hot8]	
64	1011	容	[jung4]		
64	1012	密	[mat9]		
64	1013	寇	[kau3]		
64	1014	寅	[jan4]		
64	1015	寄	[gei3]		
64	1016	寂	[zik9]		
64	1017	宿	"1)[suk7]:住宿
2)[sau3]:星宿"		
65	1018	寒	[hon4]		
65	1019	富	[fu3]		
65	1020	寓	[jyu6]		
65	1021	寐	[mei6]		
65	1022	寞	[mok9]		
65	1023	寧	[ning4]		
65	1024	寡	[gwaa2]		
65	1025	寥	[liu4]		
65	1026	寨	[zaai6]		
65	1027	實	[sat9]		
65	1028	寢	[cam2]		
65	1029	寤	[ng6]		
65	1030	察	[caat8]		
65	1031	寮	[liu4]		
65	1032	寬	[fun1]		
65	1033	審	[sam2]		
65	1034	寫	[se2]		
65	1035	寵	[cung2]		
65	1036	寶	[bou2]		
65	1037	寸	[cyun3]		
65	1038	寺	[zi6]	(語)[zi2]	
66	1039	封	[fung1]		
66	1040	射	"1)[se6]:射擊
2)[je6]:僕射"		
66	1041	尉	"1)[wai3]:太尉
2)[wat7]:尉遲"		
66	1042	專	[zyun1]		
66	1043	將	"1)[zoeng1]:將來
2)[zoeng3]:將領"		
66	1044	尊	[zyun1]	同撙[zeon1]	
66	1045	尋	[cam4]		
66	1046	對	[deoi3]		
66	1047	導	[dou6]		
66	1048	小	[siu2]		
66	1049	少	"1)[siu2]:多少
2)[siu3]:老少"		
66	1050	尖	[zim1]		
66	1051	尚	[soeng6]		
66	1052	尤	[jau4]		
66	1053	尬	[gaai3]		
66	1054	就	[zau6]		
66	1055	尷	[gaam3]	(又)[gaam1]	
67	1056	尸	[si1]		
67	1057	尺	[cek8]	[ce2]:樂譜記音符號	
67	1058	尼	[nei4]		
67	1059	局	[guk9]		
67	1060	屁	[pei3]		
67	1061	尿	[niu6]		
67	1062	尾	[mei5]		
67	1063	居	[geoi1]		
67	1064	屆	[gaai3]		
67	1065	屈	[wat7]		
67	1066	屎	[si2]		
67	1067	屏	"1)[ping4]:屏風
2)[bing2]:屏息;同摒"		
67	1068	屍	[si1]		
67	1069	屋	[uk7]		
67	1070	展	[zin2]		
67	1071	屑	[sit8]		
67	1072	屐	[kek9]		
67	1073	屠	[tou4]	(古人名)[ceoi4]休屠	
67	1074	屜	[tai3]		
67	1075	屢	[leoi5]		
67	1076	層	[cang4]		
68	1077	履	[lei5]	(又)[leoi5]	
68	1078	屬	"1)[suk9]:家屬
2)[zuk7]:屬文"		
68	1079	屯	[tyun4]	同迍[zeon1]	
68	1080	山	[saan1]		
68	1081	屹	[ngat9]		
68	1082	岐	[kei4]		
68	1083	岑	[sam4]		
68	1084	岔	[caa3]		
68	1085	岌	[kap7]		
68	1086	岷	[man4]		
68	1087	岸	[ngon6]		
68	1088	岩	[ngaam4]		
68	1089	岡	[gong1]		
68	1090	岫	[zau6]		
68	1091	岱	[doi6]		
68	1092	岳	[ngok9]		
68	1093	峙	[si6]	(又)[ci5]	
68	1094	峽	[haap9]		
68	1095	峭	[ciu3]		
68	1096	峻	[zeon3]		
69	1097	峪	[jyu6]	(又)[juk9]	
69	1098	峨	[ngo4]		
69	1099	峯	[fung1]		
69	1100	島	[dou2]		
69	1101	崇	[sung4]		
69	1102	崆	[hung1]		
69	1103	崎	"1)[kei1]:崎嶇
2)[kei4]:長崎"		
69	1104	崛	[gwat9]		
69	1105	崖	[ngaai4]		
69	1106	崑	[kwan1]	(又)[gwan1]	
69	1107	崩	[bang1]		
69	1108	崢	[zang1]		
69	1109	崔	[ceoi1]		
69	1110	崙	[leon4]		
69	1111	嵐	[laam4]		
69	1112	嵩	[sung1]		
69	1113	嶄	[zaam2]	(又)[zaam3]	
69	1114	嶇	[keoi1]		
69	1115	嶝	[dang3]		
69	1116	嶼	"1)[zeoi6]:島嶼
2)[jyu4]:大嶼山"		
69	1117	嶺	[ling5]		
69	1118	嶽	[ngok9]		
69	1119	巍	[ngai4]		
69	1120	巒	[lyun4]		
70	1121	巔	[din1]		
70	1122	巖	[ngaam4]		
70	1123	川	[cyun1]		
70	1124	州	[zau1]		
70	1125	巢	[caau4]		
70	1126	工	[gung1]		
70	1127	巨	[geoi6]		
70	1128	巧	[haau2]		
70	1129	左	[zo2]		
70	1130	巫	[mou4]		
70	1131	差	"1)[caa1]:差異
2)[caai1]:差遣
3)[ci1]:參差"		
70	1132	己	[gei2]		
70	1133	已	[ji5]		
70	1134	巳	[zi6]		
70	1135	巴	[baa1]		
70	1136	巷	[hong6]		
71	1137	巽	[seon3]		
71	1138	巾	[gan1]		
71	1139	市	[si5]		
71	1140	布	[bou3]		
71	1141	帆	[faan4]		
71	1142	希	[hei1]		
71	1143	帘	[lim4]		
71	1144	帚	[zaau2]		
71	1145	帖	[tip8]		
71	1146	帛	[baak9]		
71	1147	帑	[tong2]	(古)同孥[nou4]	
71	1148	帝	[dai3]		
71	1149	帥	[seoi3]	同率[seot7]率領	
71	1150	席	[zik9]		
71	1151	師	[si1]		
71	1152	帶	[daai3]		
71	1153	帳	[zoeng3]		
71	1154	常	[soeng4]		
71	1155	帷	[wai4]		
71	1156	幅	[fuk7]		
71	1157	帽	[mou6]	(語)[mou2]	
72	1158	幀	[zing3]		
72	1159	幌	[fong2]		
72	1160	幛	[zoeng3]		
72	1161	幣	[bai6]		
72	1162	幕	[mok9]		
72	1163	幗	[gwok8]		
72	1164	幔	[maan6]		
72	1165	幢	"1)[cong4]:幡幢
2)[zong6]:一幢樓
3)[tong4]:海幢寺"		
72	1166	幟	[ci3]		
72	1167	幫	[bong1]		
72	1168	干	[gon1]		
72	1169	平	[ping4]		
72	1170	并	[bing6]	"(又)[bing3]
(地名)[bing1]冰并州"	
72	1171	年	[nin4]		
72	1172	幸	[hang6]		
72	1173	幹	[gon3]		
72	1174	幺	[jiu1]		
72	1175	幻	[waan6]		
73	1176	幼	[jau3]		
73	1177	幽	[jau1]		
73	1178	幾	"1)[gei2]:幾個
2)[gei1]:幾乎"		
73	1179	序	[zeoi6]		
73	1180	庇	[bei3]		
73	1181	床	[cong4]		
73	1182	庚	[gang1]		
73	1183	店	[dim3]		
73	1184	府	[fu2]		
73	1185	底	[dai2]		
73	1186	庖	[paau4]		
73	1187	庠	[coeng4]		
73	1188	度	"1)[dou6]:度量衡
2)[dok9]:忖度"		
73	1189	庫	[fu3]		
73	1190	庭	[ting4]		
73	1191	座	[zo6]		
73	1192	康	[hong1]		
73	1193	庸	[jung4]		
73	1194	庶	[syu3]		
73	1195	庵	[am1]		
73	1196	庾	[jyu4]	(又)[jyu5]	
74	1197	廊	[long4]		
74	1198	廂	[soeng1]		
74	1199	廁	[ci3]		
74	1200	廉	[lim4]		
74	1201	廈	[haa6]		
74	1202	廓	[kwok8]	(又)[gwok8]	
74	1203	廖	[liu6]		
74	1204	廢	[fai3]		
74	1205	廚	[cyu4]	(語)[ceoi4]	
74	1206	廟	[miu6]		
74	1207	廝	[si1]		
74	1208	廣	[gwong2]		
74	1209	廠	[cong2]		
74	1210	龐	[pong4]		
74	1211	廬	[lou4]		
74	1212	廳	[teng1]		
74	1213	廷	[ting4]		
74	1214	延	[jin4]		
74	1215	建	[gin3]		
74	1216	廿	[jaa6]	本讀[nim6]	
74	1217	弁	[bin6]	"(古)[pun4] 小弁"	
75	1218	弄	[lung6]		
75	1219	弈	[jik9]		
75	1220	弊	[bai6]		
75	1221	式	[sik7]		
75	1222	弒	[si3]		
75	1223	弓	[gung1]		
75	1224	弔	[diu3]		
75	1225	引	[jan5]		
75	1226	弘	[wang4]		
75	1227	弗	[fat7]		
75	1228	弛	[ci4]		
75	1229	弟	[dai6]	(古)同悌[tai5]	
75	1230	弦	[jin4]		
75	1231	弧	[wu4]		
75	1232	弩	[nou5]		
75	1233	弭	[mai5]	(又)[mei5]	
75	1234	弱	[joek9]		
75	1235	張	[zoeng1]	(古)[zoeng3]夕張	
75	1236	強	"1)[koeng4]:強壯
2)[koeng5]:勉強，倔強"	倔強又讀[goeng6]	
76	1237	弼	[bat9]		
76	1238	彆	[bit9]	(又)[bit8]	
76	1239	彈	"1)[daan6]:彈丸
2)[taan4]:彈劾"	(語)[daan2]炸彈	
76	1240	彌	[nei4]	(又)[mei4]	
76	1241	彎	[waan1]		
76	1242	彗	[seoi6]		
76	1243	彙	[wai6]	(又)[wui6],[leoi6]	
76	1244	彝	[ji4]		
76	1245	形	[jing4]		
76	1246	彤	[tung4]		
76	1247	彥	[jin6]		
76	1248	彬	[ban1]		
76	1249	彩	[coi2]		
76	1250	彫	[diu1]	(又)[tiu1]	
76	1251	彭	[paang4]		
76	1252	彰	[zoeng1]		
76	1253	影	[jing2]		
76	1254	彷	"1)[fong2]:彷彿
2)[pong4]:彷徨"		
77	1255	役	[jik9]		
77	1256	往	[wong5]		
77	1257	征	[zing1]		
77	1258	彿	[fat7]		
77	1259	彼	[bei2]		
77	1260	很	[han2]		
77	1261	待	[doi6]		
77	1262	律	[leot9]		
77	1263	徊	[wui4]		
77	1264	徇	[seon1]		
77	1265	後	[hau6]		
77	1266	徒	[tou4]		
77	1267	徑	[ging3]		
77	1268	徐	[ceoi4]		
77	1269	得	[dak7]		
77	1270	徙	[saai2]		
77	1271	徘	[pui4]		
77	1272	從	"1)[cung4]:服從
2)[sung1]:從容
3)[zung6]:主從"	"(古)[zung1] 從橫"	
77	1273	御	[jyu6]	[ngaa6]百輛御之	
78	1274	復	"1)[fuk9]:復仇
2)[fuk7]:回復
3)[fau6]:不復回"		
78	1275	循	[ceon4]		
78	1276	徨	[wong4]		
78	1277	徬	[pong4]		
78	1278	微	[mei4]		
78	1279	徹	[cit8]		
78	1280	德	[dak7]		
78	1281	徵	"1)[zing1]:徵求
2)[zi2]:宮商角徵羽"		
78	1282	徽	[fai1]		
78	1283	心	[sam1]		
78	1284	必	[bit7]		
78	1285	忙	[mong4]		
78	1286	忖	[cyun2]		
78	1287	忘	[mong4]		
78	1288	忌	[gei6]		
78	1289	志	[zi3]		
78	1290	忍	[jan2]	(又)[jan5]	
78	1291	忱	[sam4]		
78	1292	快	[faai3]		
78	1293	忝	[tim2]		
78	1294	忠	[zung1]		
79	1295	忽	[fat7]		
79	1296	念	[nim6]		
79	1297	忿	[fan5]		
79	1298	怔	[zing1]		
79	1299	怯	[hip8]		
79	1300	怵	[zeot7]		
79	1301	怖	[bou3]		
79	1302	怪	[gwaai3]		
79	1303	怏	[joeng2]	(又)[joeng3]	
79	1304	怕	[paa3]		
79	1305	性	[sing3]		
79	1306	怡	[ji4]		
79	1307	思	"1)[si1]:思想
2)[si3]:意思
3)[soi1]:于思"		
79	1308	怒	[nou6]		
79	1309	怠	[toi5]	(又)[doi6]	
79	1310	急	[gap7]		
79	1311	怎	[zam2]		
79	1312	怨	[jyun3]		
79	1313	恨	[han6]		
79	1314	恢	[fui1]		
79	1315	恆	[hang4]		
79	1316	恃	[ci5]		
79	1317	恬	[tim4]		
79	1318	恍	[fong2]		
80	1319	恫	"1)[dung6]:恫嚇
2)[tung1]:恫瘝乃身"		
80	1320	恰	[hap7]		
80	1321	恪	[kok8]		
80	1322	恤	[seot7]		
80	1323	恙	[joeng6]		
80	1324	恣	"1)[zi3]:恣意
2)[zi1]:恣睢"		
80	1325	恥	[ci2]		
80	1326	恐	[hung2]		
80	1327	恭	[gung1]		
80	1328	恩	[jan1]		
80	1329	恕	[syu3]		
80	1330	息	[sik7]		
80	1331	悌	"1)[tai5]:愷悌
2)[dai6]:同弟"		
80	1332	悅	[jyut9]		
80	1333	悟	[ng6]		
80	1334	悖	[bui6]		
80	1335	悚	[sung2]		
80	1336	悍	[hon5]	(又)[hon6]	
80	1337	悄	[ciu2]		
80	1338	悔	[fui3]		
80	1339	恿	[jung2]		
80	1340	患	[waan6]		
81	1341	悉	[sik7]		
81	1342	悠	[jau4]		
81	1343	您	[nei5]		
81	1344	惋	[jyun2]		
81	1345	悴	[seoi6]		
81	1346	惦	[dim3]		
81	1347	悽	[cai1]		
81	1348	情	[cing4]		
81	1349	悻	[hang6]		
81	1350	悵	[coeng3]	(又)[zoeng3]	
81	1351	惜	[sik7]		
81	1352	悼	[dou6]		
81	1353	惘	[mong5]		
81	1354	惕	[tik7]		
81	1355	惆	[cau4]		
81	1356	惟	[wai4]		
81	1357	悸	[gwai3]		
81	1358	惚	[fat7]		
81	1359	惑	[waak9]		
81	1360	惡	"1)[ok8]:惡霸、惡心
2)[wu3]:可惡
3)[wu1]:惡可乎"		
81	1361	惠	[wai6]		
81	1362	悶	[mun6]		
82	1363	悲	[bei1]		
82	1364	愜	[hip8]	(又)[hip9]	
82	1365	惰	[do6]		
82	1366	慨	[koi3]		
82	1367	愣	[ling6]		
82	1368	惺	[sing1]		
82	1369	愕	[ngok9]		
82	1370	惻	[cak7]	(又)[caak7]	
82	1371	惴	[zeoi3]		
82	1372	慍	[wan3]		
82	1373	惱	[nou5]		
82	1374	愎	[bik7]		
82	1375	惶	[wong4]		
82	1376	愉	[jyu4]		
82	1377	愀	[ciu2]		
82	1378	意	[ji3]		
82	1379	慈	[ci4]		
82	1380	想	[soeng2]		
82	1381	惹	[je5]		
82	1382	愚	[jyu4]		
82	1383	感	[gam2]		
82	1384	愛	[oi3]		
82	1385	愁	[sau4]		
82	1386	愈	[jyu6]		
82	1387	慎	[san6]		
83	1388	慌	[fong1]		
83	1389	慄	[leot9]		
83	1390	愾	[koi3]		
83	1391	愴	[cong3]		
83	1392	愧	[kwai3]		
83	1393	愿	[jyun6]		
83	1394	慇	[jan1]		
83	1395	態	[taai3]		
83	1396	慷	[hong2]	(又)[kong2]	
83	1397	慚	[caam4]		
83	1398	慢	[maan6]		
83	1399	慣	[gwaan3]		
83	1400	慟	[dung6]		
83	1401	慘	[caam2]		
83	1402	慶	[hing3]		
83	1403	慧	[wai6]		
83	1404	慝	[tik7]		
83	1405	慕	[mou6]		
83	1406	憂	[jau1]		
83	1407	慰	[wai3]		
83	1408	慮	[leoi6]		
83	1409	慼	[cik7]		
83	1410	慫	[sung2]		
83	1411	慾	[juk9]		
83	1412	憧	[cung1]	(又)[tung4]	
83	1413	憐	[lin4]		
84	1414	憎	[zang1]		
84	1415	憫	[man5]		
84	1416	憤	[fan5]		
84	1417	憬	[ging2]		
84	1418	憚	[daan6]		
84	1419	憔	[ciu4]		
84	1420	憲	[hin3]		
84	1421	憑	[pang4]		
84	1422	憩	[hei3]		
84	1423	憊	[bei6]	(又)[baai6]	
84	1424	懍	[lam5]		
84	1425	憶	[jik7]		
84	1426	憾	[ham6]		
84	1427	懂	[dung2]		
84	1428	懊	[ou3]		
84	1429	懈	[haai6]		
84	1430	應	"1)[jing1]:應當
2)[jing3]:答應"		
84	1431	懇	[han2]		
84	1432	懦	[no6]		
84	1433	懣	[mun6]		
84	1434	懲	[cing4]		
84	1435	懷	[waai4]		
84	1436	懶	[laan5]		
84	1437	懵	[mung2]	(又)[mung5]	
84	1438	懸	[jyun4]		
85	1439	懺	[caam3]		
85	1440	懿	[ji3]		
85	1441	戀	[lyun2]	(又)[lyun5]	
85	1442	戈	[gwo1]		
85	1443	戊	[mou6]		
85	1444	戎	[jung4]		
85	1445	戌	[seot7]		
85	1446	戍	[syu3]		
85	1447	成	[sing4]		
85	1448	戒	[gaai3]		
85	1449	我	[ngo5]		
85	1450	或	[waak9]		
85	1451	戕	[coeng4]		原注陰上調，惟直音作「牆」，陽平聲。今據《讀音表》所參考工具書改標陽平。
85	1452	戛	[aat8]	(又)[gaat8]	《異讀》備註欄又音誤作gat8，今據《讀音表》。
85	1453	戚	[cik7]		
85	1454	戟	[gik7]		
85	1455	戡	[ham1]		
85	1456	戢	[cap7]		
85	1457	截	[zit9]		
85	1458	戮	[luk9]		
85	1459	戰	[zin3]		
85	1460	戴	[daai3]		
85	1461	戲	[hei3]	(古)[fu1]於戲	
86	1462	戳	[coek8]	(又)[cok8]	
86	1463	戶	[wu6]		
86	1464	房	[fong4]		
86	1465	戾	[leoi6]		
86	1466	所	[so2]		
86	1467	扁	"1)[bin2]:扁鼻
2)[pin1]:扁舟"		
86	1468	扇	[sin3]		《異讀》誤作in3，今據《讀音表》。
86	1469	扈	[wu6]		
86	1470	扉	[fei1]		
86	1471	才	[coi4]		
86	1472	手	[sau2]		
86	1473	扎	[zaat8]		
86	1474	打	"1)[daa2]:打人
2)[daa1]:十二個叫一打"		
86	1475	扔	[jing4]	(語)[wing1]	
86	1476	扒	[paa4]		
87	1477	扛	[gong1]		
87	1478	扣	[kau3]		
87	1479	托	[tok8]		
87	1480	抗	[kong3]		
87	1481	抖	[dau2]		
87	1482	技	[gei6]		
87	1483	扶	[fu4]		
87	1484	抉	[kyut8]		
87	1485	扭	[nau2]		
87	1486	把	[baa2]		
87	1487	扼	[ak7]		
87	1488	找	[zaau2]		
87	1489	抒	[syu1]		
87	1490	承	[sing4]		
87	1491	批	[pai1]		
87	1492	扯	[ce2]		
87	1493	抄	[caau1]		
87	1494	折	"1)[zit8]:折磨
2)[zip8]:存折"		
87	1495	扳	[baan2]	通攀	
87	1496	扮	[baan6]	(又)[baan3]	
87	1497	投	[tau4]		
88	1498	抓	[zaau2]	(又)[zaa1]	
88	1499	抑	[jik7]		
88	1500	拉	[laai1]		
88	1501	拌	[pun3]		
88	1502	拄	[zyu2]		
88	1503	抿	[man5]		
88	1504	拂	[fat7]	(古)同弼	
88	1505	抹	[mut8]	(語)[maat8]	
88	1506	拒	[keoi5]		
88	1507	招	[ziu1]		
88	1508	拓	"1)[tok8]:開拓
2)[taap8]:拓本"		
88	1509	拔	[bat9]		
88	1510	拋	[paau1]		
88	1511	抨	[ping1]		
88	1512	拜	[baai3]		
88	1513	拈	[nim1]		
88	1514	抽	[cau1]		
88	1515	押	[aat8]	畫押又讀[aap8]	
88	1516	拐	[gwaai2]		
88	1517	拙	[zyut8]		
88	1518	拇	[mou5]		
89	1519	披	[pei1]		
89	1520	拍	[paak8]		
89	1521	抵	[dai2]		
89	1522	拚	[pun3]		
89	1523	抱	[pou5]		
89	1524	拘	[keoi1]		
89	1525	拖	[to1]		
89	1526	拗	"1)[aau2]:拗斷
2)[aau3]:拗口令"		
89	1527	拆	[caak8]		
89	1528	抬	[toi4]		
89	1529	挖	[waat8]		
89	1530	按	[on3]		
89	1531	拼	[ping1]	(又)[ping3]	
89	1532	拳	[kyun4]		
89	1533	拭	[sik7]		
89	1534	持	[ci4]		
89	1535	拮	[git8]		
89	1536	指	[zi2]		
89	1537	拱	[gung2]		
89	1538	拷	[haau1]	(又)[haau2]	
89	1539	拯	[cing2]		
89	1540	挈	[kit8]		
89	1541	拽	[jai6]		
90	1542	括	"1)[kut8]:括號
2)[gwat8]:搜括"		
90	1543	拾	[sap9]		
90	1544	拴	[saan1]		
90	1545	挑	"1)[tiu1]:挑水，挑戰
2)[tou1]:挑達"		
90	1546	拿	[naa4]		
90	1547	挾	[hip8]	(又)[hip9]	
90	1548	振	[zan3]		
90	1549	捕	[bou6]		
90	1550	捂	[wu2]		
90	1551	挪	[no4]		
90	1552	捎	[saau1]		
90	1553	捆	[kwan2]		
90	1554	捏	[nip9]		
90	1555	捉	[zuk7]		
90	1556	捐	[gyun1]		
90	1557	挺	[ting5]		
90	1558	挽	[waan5]		
90	1559	挫	[co3]		
90	1560	挨	[aai1]	同捱	
90	1561	掠	[loek9]		
90	1562	控	[hung3]		
90	1563	捲	[gyun2]		
90	1564	掖	[jik9]		
91	1565	探	[taam3]		
91	1566	接	[zip8]		
91	1567	捩	[lit9]		
91	1568	捷	[zit9]		
