# 資料庫版本: 2018-10-31
編號	頁	欄	字	紀錄	紀錄標記 (空白:主條目;C:勘誤欄;A:約解讀音)	廣話切	統一反切上字	統一反切下字	反切標記	粵拼聲母	粵拼韻母	粵拼聲調	九聲聲調	粵拼	現代粵音:標記	約解	經校訂修正	校訂註
4875	60	4	讖	1/1		創鑒	創	鑒		c	aam	3	3	caam3		兆也。～語，～緯		
4876	60	4	讙	1/1		方官	方	官		f	un	1	1	fun1		喧譁也，又歡喜也		
4877	60	4	讚	1/1		臧諫	臧	諫		z	aan	3	3	zaan3		稱人之美也		
4878	60	4	讜	1/1		打講	打	講		d	ong	2	2	dong2		直言也		
4879	60	4	讞	1/1		也件	也	件		j	in	6	6	jin6		平議罪獄也		
4880	60	4	谷	1/2		岡曲	岡	曲		g	uk	1	7	guk1		山間水道也，又窮也。吐谷，國名，讀欲		
4880	60	4	谷	2/2	A					j	uk	6	9	juk6	proper_noun			
4881	60	4	谿	1/1		慷雞	慷	雞		k	ai	1	1	kai1		同溪，山坑水也		
4882	60	4	豁	1/1		狂抹	狂	抹		kw	ut	3	8	kwut3		～然，開也。～免，除也		
4883	60	4	豆	1/1		當就	當	就		d	au	6	6	dau6		古盛食之器。又植物也，同荳		
4884	60	4	豇	1/1		根光	根	光		g	ong	1	1	gong1		豆莢也		
4885	60	4	豈	1/1		康匪	康	匪		h	ei	2	2	hei2		反語詞		
4886	60	4	豉	1/1		爽自	爽	自		s	i	6	6	si6		豆～		
4887	60	4	豌	1/1		汪歡	汪	歡		w	un	1	1	wun1		豆名		
4888	60	4	豎	1/1		爽住	爽	住		s	yu	6	6	syu6		植立也，又童僕之未冠者		
4889	60	4	豐	1/1		方恭	方	恭		f	ung	1	1	fung1		盛也		
4890	60	4	豔	1/1		也儉	也	儉		j	im	6	6	jim6		美麗也，羨慕也		
4891	60	4	豕	1/1		創史	創	史		c	i	2	2	ci2		豬也		
4892	60	4	豚	1/1		湯權	湯	權		t	yun	4	4	tyun4		小豬也		
4893	61	1	象	1/1		臧亮	臧	亮		z	oeng	6	6	zoeng6		形狀也，似也。又獸名		
4894	61	1	豢	1/1		汪犯	汪	犯		w	aan	6	6	waan6		畜養也		
4895	61	1	豪	1/1		康曹	康	曹		h	ou	4	4	hou4		～傑，～舉，～強，富～，文～		
4896	61	1	豬	1/1		臧書	臧	書		z	yu	1	1	zyu1				
4897	61	1	豫	1/1		也樹	也	樹		j	yu	6	6	jyu6		安也，早也。又河南省名。猶～，不決也		
4898	61	1	豳	1/1		邦根	邦	根		b	an	1	1	ban1		地名，陝西邠州		
4899	61	1	豸	1/3		莊跪	莊	跪	E2	z	ai	6	6	zai6		蟲無足虫也，又解也。本上上聲		
4899	61	1	豸	2/3	C	莊市	莊	市		z	i	5	5	zi5				
4899	61	1	豸	3/3	A					c	i	2	2	ci2	original			
4900	61	1	豹	1/2		邦教	邦	教		b	aau	3	3	baau3		斑～，虎～。又讀砲		
4900	61	1	豹	2/2	A					p	aau	3	3	paau3	also			
4901	61	1	豺	1/1		創排	創	排		c	aai	4	4	caai4		～狼		
4902	61	1	貂	1/1		當嬌	當	嬌		d	iu	1	1	diu1		～鼠，金～，皮衣之最貴者		
4903	61	1	貅	1/1		也鳩	也	鳩		j	au	1	1	jau1		貔～，猛獸似虎		
4904	61	1	貉	1/1		郎各	郎	各		l	ok	3	8	lok3		狐～		
4905	61	1	貊	1/1		亡特	亡	特		m	ak	6	9	mak6		北方狄人也		
4906	61	1	貌	1/1		亡閙	亡	閙		m	aau	6	6	maau6		容～，禮～		
4907	61	1	貍	1/1		郎肥	郎	肥		l	ei	4	4	lei4		同狸		
4908	61	1	貓	1/1		茫交	茫	交		m	aau	1	1	maau1				
4909	61	1	貔	1/1		旁肥	旁	肥		p	ei	4	4	pei4		見上		
4910	61	1	貝	1/1		邦悔	邦	悔		b	ui	3	3	bui3		介蟲。古作貨財用，故曰寶～。又川～		
4911	61	1	貞	1/1		莊經	莊	經		z	ing	1	1	zing1		正也。守～，女子不嫁也		
4912	61	1	負	1/1		方護	方	護		f	u	6	6	fu6		擔荷也，欠債也，背恩忘德也		
4913	61	1	財	1/1		倉來	倉	來		c	oi	4	4	coi4		錢～。古與裁、纔、材通		
4914	61	2	貢	1/1		岡送	岡	送		g	ung	3	3	gung3		獻也		
4915	61	2	貧	1/1		旁勤	旁	勤		p	an	4	4	pan4		窮乏也		
4916	61	2	貨	1/1		方個	方	個		f	o	3	3	fo3		財也，賂也，賣也		
4917	61	2	販	1/1		方晚	方	晚		f	aan	5	5	faan5		買賤賣貴也。～賣		
4918	61	2	貪	1/1		湯三	湯	三		t	aam	1	1	taam1		～心，～婪		
4919	61	2	貫	1/1		光判	光	判		gw	un	3	3	gwun3		串也，通也		
4920	61	2	責	1/2		莊格	莊	格		z	aak	3	8	zaak3		～取，～問，～任，～罰。又讀側		
4920	61	2	責	2/2	A					z	ak	1	7	zak1	also			
4921	61	2	貯	1/1		創雨	創	雨		c	yu	5	5	cyu5		積也，藏也		
4922	61	2	貰	1/2		爽次	爽	次	E	s	i	3	3	si3		賒也。又讀赦。～酒		
4922	61	2	貰	2/2	C	爽借	爽	借		s	e	3	3	se3				
4923	61	2	貲	1/1		臧詩	臧	詩		z	i	1	1	zi1		財也，同資。不～，多也		
4924	61	2	貳	1/1		也自	也	自		j	i	6	6	ji6		副也，疑也，心不專也		
4925	61	2	貴	1/1		光計	光	計		gw	ai	3	3	gwai3		賤之反也，要也，重也		
4926	61	2	貶	1/1		邦剪	邦	剪		b	in	2	2	bin2		損抑也。褒～		
4927	61	2	買	1/1		亡乃	亡	乃		m	aai	5	5	maai5		～賣		
4928	61	2	貸	1/1		湯界	湯	界		t	aai	3	3	taai3		借也		
4929	61	2	貺	1/1		分講	分	講		f	ong	2	2	fong2		賜也		
4930	61	2	費	1/2		方計	方	計		f	ai	3	3	fai3		～用，～時。地名讀秘		
4930	61	2	費	2/2	A					b	ei	3	3	bei3	proper_noun			
4931	61	2	貼	1/1		湯接	湯	接		t	ip	3	8	tip3		幫～，招～，妥～，～身		
4932	61	2	貽	1/1		也時	也	時		j	i	4	4	ji4		贈也，留也，畀也		
4933	61	2	貿	1/1		亡就	亡	就		m	au	6	6	mau6		買也，～易。～～，～然，不明也		
4934	61	2	賀	1/1		康懦	康	懦		h	o	6	6	ho6		祝～		
4935	61	2	賁	1/2		邦記	邦	記		b	ei	3	3	bei3		文飾也，～臨也。又勇力也，上平讀奔		
4935	61	2	賁	2/2	A					b	an	1	1	ban1	also			
4936	61	2	賂	1/1		郎做	郎	做		l	ou	6	6	lou6		賄～，以財許人也		
4937	61	3	賃	1/1		也扲	也	扲		j	am	6	6	jam6		租～，～屋		
4938	61	3	賄	1/2		康改	康	改		h	oi	2	2	hoi2		財～，受～，行～。亦讀檜，上上聲		
4938	61	3	賄	2/2	A					k	ui	2	2	kui2	also			
4939	61	3	資	1/1		臧詩	臧	詩		z	i	1	1	zi1		～用，～給，～財，～質，～藉，～格		
4940	61	3	賈	1/1		光苦	光	苦		gw	u	2	2	gwu2		商～		
4941	61	3	賈	1/1		岡掛	岡	掛		g	aa	3	3	gaa3		同價		
4942	61	3	賅	1/1		岡腮	岡	腮		g	oi	1	1	goi1		齊備也，同該也		
4943	61	3	賊	1/1		倉白	倉	白		c	aak	6	9	caak6		害也		
4944	61	3	賑	1/1		莊艮	莊	艮		z	an	3	3	zan3		～濟		
4945	61	3	賒	1/1		爽嗟	爽	嗟		s	e	1	1	se1		～物。又久也，遠也		
4946	61	3	賓	1/1		邦根	邦	根		b	an	1	1	ban1		～客，～主，～東		
4947	61	3	賙	1/1		莊鳩	莊	鳩		z	au	1	1	zau1		～濟		
4948	61	3	賜	1/1		倉至	倉	至		c	i	3	3	ci3		與也，賞也		
4949	61	3	賞	1/1		爽獎	爽	獎		s	oeng	2	2	soeng2		～賜，～識，～玩		
4950	61	3	賠	1/1		旁梅	旁	梅		p	ui	4	4	pui4		補償也。～款，～墊，～累		
4951	61	3	賡	1/1		岡肱	岡	肱		g	ang	1	1	gang1		接續也		
4952	61	3	賢	1/1		也虔	也	虔		j	in	4	4	jin4		多才有善行也，勝也		
4953	61	3	賣	1/1		亡敗	亡	敗		m	aai	6	6	maai6		出貨曰～		
4954	61	3	賤	1/1		臧件	臧	件		z	in	6	6	zin6		貴之反也，輕也		
4955	61	3	賦	1/1		方故	方	故		f	u	3	3	fu3		財～，天～，稟～		
4956	61	3	質	1/1		莊吉	莊	吉		z	at	1	7	zat1		原～，性～		
4957	61	3	質	1/1		莊次	莊	次		z	i	3	3	zi3		交～，～庫。～錢，以物作按也		
4958	61	3	賭	1/1		當稿	當	稿		d	ou	2	2	dou2		～錢		
4959	61	3	賮	1/2		桑進	桑	進	E1	s	eon	3	3	seon3		送～，同贐。或讀上上聲		
4959	61	3	賮	2/2	C	臧笋	臧	笋		z	eon	2	2	zeon2				
4960	61	4	賴	1/1		郎賣	郎	賣		l	aai	6	6	laai6		倚～，託～，無～		
4961	61	4	賸	1/3		爽競	爽	競	E	s	ing	6	6	sing6		餘～，同剩。又讀盛		
4961	61	4	賸	2/3	C	莊競	莊	競		z	ing	6	6	zing6				
4961	61	4	賸	3/3	A					s	ing	6	6	sing6	also			
4962	61	4	賺	1/2		莊犯	莊	犯		z	aan	6	6	zaan6		有餘利也，又騙也。或讀站		
4962	61	4	賺	2/2	A					z	aam	6	6	zaam6	also			
4963	61	4	賻	1/2		方護	方	護		f	u	6	6	fu6		以財助喪也，～儀。俗讀奉		
4963	61	4	賻	2/2	A					f	ung	6	6	fung6	common			
4964	61	4	購	1/1		岡扣	岡	扣		g	au	3	3	gau3		買也		
4965	61	4	賽	1/2		桑概	桑	概		s	oi	3	3	soi3		報祭也，又鬥也，比較勝負也。或讀菜		
4965	61	4	賽	2/2	A					c	oi	3	3	coi3	also			
4966	61	4	賾	1/1		莊格	莊	格		z	aak	3	8	zaak3		幽深也		
4967	61	4	贄	1/1		莊次	莊	次		z	i	3	3	zi3		執物以相見也。～儀		
4968	61	4	贅	1/1		莊巨	莊	巨		z	eoi	6	6	zeoi6		累～，～疣		
4969	61	4	贈	1/1		臧幸	臧	幸		z	ang	6	6	zang6		送也		
4970	61	4	贊	1/1		臧諫	臧	諫		z	aan	3	3	zaan3		助也，稱美也		
4971	61	4	贍	1/2		爽劍	爽	劍		s	im	3	3	sim3		給也，足也。或讀扇下去聲		
4971	61	4	贍	2/2	A					s	in	6	6	sin6	also			
4972	61	4	贏	1/1		也瓊	也	瓊		j	ing	4	4	jing4		有餘利也。勝也，～輸		
4973	61	4	贜	1/1		疾岡	疾	岡		z	ong	1	1	zong1		受人賄賂也。貪～，分～		
4974	61	4	贔	1/1		邦計	邦	計		b	ai	3	3	bai3		～𠫍，鼈也，古刻以承石碑者		
4975	61	4	贖	1/1		爽局	爽	局		s	uk	6	9	suk6		～物，～罪		
4976	61	4	贋	1/1		昂犯	昂	犯		ng	aan	6	6	ngaan6		偽物也。真～，～鼎		
4977	61	4	贛	1/1		岡送	岡	送		g	ung	3	3	gung3		～省，江西省也		
4978	61	4	赤	1/1		創激	創	激		c	ik	1	7	cik1		～色。又空盡無物也。～身，～手，～地		
4979	61	4	赦	1/1		爽借	爽	借		s	e	3	3	se3		宥也。～罪		
4980	61	4	赧	1/1		囊簡	囊	簡		n	aan	2	2	naan2		面慚赤也。～顏		
4981	61	4	赫	1/1		康握	康	握		h	aak	1	7	haak1		盛也顯也		
4982	62	1	赬	1/1		莊經	莊	經		z	ing	1	1	zing1		赤色也，勞也		
4983	62	1	赭	1/1		莊寫	莊	寫		z	e	2	2	ze2		赤色也。～石，～衣		
4984	62	1	走	1/1		臧苟	臧	苟		z	au	2	2	zau2		奔～。又下～，自謙之詞，與僕字同意		
4985	62	1	赴	1/1		方護	方	護		f	u	6	6	fu6		趨也，往也		
4986	62	1	赳	1/1		當苟	當	苟		d	au	2	2	dau2		～～，武也		
4987	62	1	赶	1/1		岡罕	岡	罕		g	on	2	2	gon2		追逐也，亦作趕。～緊		
4988	62	1	起	1/1		康匪	康	匪		h	ei	2	2	hei2		～立，發～，～事，～首。不～，死也		
4989	62	1	趁	1/1		創艮	創	艮		c	an	3	3	can3		因利乘便也。～早，～勢，～墟		
4990	62	1	趄	1/1		臧居	臧	居		z	eoi	1	1	zeoi1		趑～，行不前也		
4991	62	1	超	1/1		創嬌	創	嬌		c	iu	1	1	ciu1		躍而過也。～等，～群		
4992	62	1	越	1/1		也絕	也	絕		j	yut	6	9	jyut6		踰也，過也，～發。又地名，吳～，南～		
4993	62	1	趑	1/1		倉詩	倉	詩		c	i	1	1	ci1		～趄		
4994	62	1	趙	1/1		莊妙	莊	妙		z	iu	6	6	ziu6		姓也		
4995	62	1	趣	1/1		倉句	倉	句		c	eoi	3	3	ceoi3		意味也		
4996	62	1	趣	1/1		倉谷	倉	谷		c	uk	1	7	cuk1		同促，催也，快也		
4997	62	1	趨	1/1		倉居	倉	居		c	eoi	1	1	ceoi1		疾行也		
4998	62	1	趨	1/1		倉谷	倉	谷		c	uk	1	7	cuk1		亦通促		
4999	62	1	趫	1/2		岡小	岡	小		g	iu	2	2	giu2		善走也，勇～。又下平聲		
4999	62	1	趫	2/2	A					k	iu	4	4	kiu4	also			
5000	62	1	趲	1/1		臧簡	臧	簡		z	aan	2	2	zaan2		走也。～路		
5001	62	1	足	1/1		臧谷	臧	谷		z	uk	1	7	zuk1		腳也。不～，不滿也。～以，可以也		
5002	62	1	趺	1/1		方胡	方	胡		f	u	4	4	fu4		盤腿坐也。～坐		
5003	62	2	趾	1/1		莊史	莊	史		z	i	2	2	zi2		足指也		
5004	62	2	跅	1/1		湯各	湯	各		t	ok	3	8	tok3		～馳，不自檢束也		字頭「跅」本作「𧿧」；釋義「馳」本作「𧿇」
5005	62	2	跋	1/1		邦掘	邦	掘		b	at	6	9	bat6		～涉，行也。～扈，強梁也。題～，書後也		
5006	62	2	跌	1/1		當結	當	結		d	it	3	8	dit3		～落，蹉～		
5007	62	2	跎	1/1		湯磨	湯	磨		t	o	4	4	to4		嗟～，因循失時也		
5008	62	2	跑	1/1		旁絞	旁	絞		p	aau	2	2	paau2		走也		
5009	62	2	跖	1/1		莊尺	莊	尺		z	ek	3	8	zek3		腳掌也。又古大盜名，同蹠		
5010	62	2	跗	1/1		方姑	方	姑		f	u	1	1	fu1		足背也		
5011	62	2	跚	1/1		爽奸	爽	奸		s	aan	1	1	saan1		蹣～，跛行也		
5012	62	2	跛	1/2		旁果	旁	果		p	o	2	2	po2		足偏廢也。俗讀擺上聲		
5012	62	2	跛	2/2	A					b	aai	2	2	baai2	also			
5013	62	2	距	1/1		慷呂	慷	呂		k	eoi	5	5	keoi5		雞爪也，隔也。違抗也，與拒通		
5014	62	2	跟	1/1		岡君	岡	君		g	an	1	1	gan1		足後也。～隨		
5015	62	2	跣	1/1		桑剪	桑	剪		s	in	2	2	sin2		赤足也		
5016	62	2	跨	1/1		狂駕	狂	駕		kw	aa	3	3	kwaa3		越也，兩股之間也		
5017	62	2	跪	1/2		光吠	光	吠		gw	ai	6	6	gwai6		兩膝着地也。本上上聲		
5017	62	2	跪	2/2	A					kw	ai	2	2	kwai2	original			
5018	62	2	跫	1/1		慷松	慷	松		k	ung	4	4	kung4		足踏聲也		
5019	62	2	跬	1/2		慷美	慷	美	E	k	ei	5	5	kei5		半步也		
5019	62	2	跬	2/2	C	狂米	狂	米		kw	ai	5	5	kwai5				
5020	62	2	路	1/1		郎做	郎	做		l	ou	6	6	lou6		道～，門～，思～		
5021	62	2	跳	1/3		湯橋	湯	橋	E2	t	iu	4	4	tiu4		躍也。俗讀上去聲		
5021	62	2	跳	2/3	C	湯嬌	湯	嬌		t	iu	1	1	tiu1				
5021	62	2	跳	3/3	A					t	iu	3	3	tiu3	common			
5022	62	2	跼	1/1		岡族	岡	族		g	uk	6	9	guk6		曲也		
5023	62	2	踉	1/1		郎祥	郎	祥		l	oeng	4	4	loeng4		跳～，足亂動也		
5024	62	2	踴	1/1		也拱	也	拱		j	ung	2	2	jung2		～躍		
5025	62	2	踏	1/1		當及	當	及		d	ap	6	9	dap6		足著地也。同蹋		
5026	62	3	踐	1/2		臧件	臧	件		z	in	6	6	zin6		踏也，循也。或讀淺		
5026	62	3	踐	2/2	A					c	in	2	2	cin2	also			
5027	62	3	踖	1/1		桑激	桑	激		s	ik	1	7	sik1		踧～，不安也		
5028	62	3	踘	1/1		岡曲	岡	曲		g	uk	1	7	guk1		蹴～，打毬也		
5029	62	3	踝	1/1		郎果	郎	果		l	o	2	2	lo2		脚眼也		
5030	62	3	踞	1/1		岡歲	岡	歲		g	eoi	3	3	geoi3		蹲也，坐而伸兩足也		
5031	62	3	踟	1/1		創時	創	時		c	i	4	4	ci4		～躕，行不進也，又立意未定也		
5032	62	3	踢	1/2		湯隻	湯	隻		t	ek	3	8	tek3		以足蹴物也。本讀忒		
5032	62	3	踢	2/2	A					t	ik	1	7	tik1	original			
5033	62	3	踣	1/1		旁教	旁	教		p	aau	3	3	paau3		仆倒也。又死也		
5034	62	3	踧	1/1		爽谷	爽	谷		s	uk	1	7	suk1		～踖		
5035	62	3	踰	1/1		也殊	也	殊		j	yu	4	4	jyu4		越過也，略同逾		
5036	62	3	踵	1/1		當拱	當	拱		d	ung	2	2	dung2		俗稱脚頭。旋～，接～		
5037	62	3	踽	1/1		岡取	岡	取		g	eoi	2	2	geoi2		～～，獨行也		
5038	62	3	蹂	1/1		囊苟	囊	苟		n	au	2	2	nau2		～躪，踐踏也		
5039	62	3	蹄	1/1		湯齊	湯	齊		t	ai	4	4	tai4		獸足也		
5040	62	3	蹇	1/1		岡剪	岡	剪		g	in	2	2	gin2		～滯，～歰。遲鈍也		
5041	62	3	蹈	1/1		當做	當	做		d	ou	6	6	dou6		踐也，頓足也。舞～		
5042	62	3	蹐	1/1		臧激	臧	激		z	ik	1	7	zik1		小步。跼～，不安也		
5043	62	3	蹉	1/1		倉歌	倉	歌		c	o	1	1	co1		～跎，～跌		
5044	62	3	蹊	1/2		慷街	慷	街	E	k	aai	1	1	kaai1		山徑之行處也		
5044	62	3	蹊	2/2	C	康齊	康	齊		h	ai	4	4	hai4				
5045	62	3	蹙	1/1		倉谷	倉	谷		c	uk	1	7	cuk1		迫也。窮～，～然		
5046	62	3	蹣	1/1		旁門	旁	門		p	un	4	4	pun4		～跚，跛行也		
5047	62	3	蹤	1/1		臧恭	臧	恭		z	ung	1	1	zung1		跡也		
5048	62	3	蹲	1/1		臧詢	臧	詢		z	eon	1	1	zeon1		踞也		
5049	62	4	蹴	1/1		倉谷	倉	谷		c	uk	1	7	cuk1		踢也，踏也		
5050	62	4	蹶	1/1		岡雪	岡	雪		g	yut	3	8	gyut3		失足而仆也		
5051	62	4	蹼	1/1		貧各	貧	各		p	ok	3	8	pok3		禽獸足間之膜也		
5052	62	4	躁	1/1		倉告	倉	告		c	ou	3	3	cou3		～暴，～急		
5053	62	4	躉	1/1		當謹	當	謹		d	an	2	2	dan2		儲積貨物也		
5054	62	4	躋	1/1		臧雞	臧	雞		z	ai	1	1	zai1		升也		
5055	62	4	躇	1/1		創殊	創	殊		c	yu	4	4	cyu4		躊～，未定也，不進也		
5056	62	4	躍	1/1		也略	也	略		j	oek	6	9	joek6		跳也		
5057	62	4	躐	1/2		郎甲	郎	甲		l	aap	3	8	laap3		不循次序也。～等。又讀獵		
5057	62	4	躐	2/2	A					l	ip	6	9	lip6	also			
5058	62	4	躓	1/1		莊次	莊	次		z	i	3	3	zi3		仆也		
5059	62	4	躊	1/1		創求	創	求		c	au	4	4	cau4		～躇，見上		
5060	62	4	躕	1/1		創渠	創	渠		c	eoi	4	4	ceoi4		踟～，見上		
5061	62	4	躡	1/2		爽接	爽	接		s	ip	3	8	sip3		蹈也，追隨也。又讀攝		
5061	62	4	躡	2/2	A					s	ip	3	8	sip3	also			
5062	62	4	躪	1/1		郎盡	郎	盡		l	eon	6	6	leon6		蹂～		
5063	62	4	身	1/1		爽根	爽	根		s	an	1	1	san1		全体之稱也。有～：婦人懷孕也		
5064	62	4	躬	1/1		岡宗	岡	宗		g	ung	1	1	gung1		身也，又親身為之也		
5065	62	4	躲	1/1		當果	當	果		d	o	2	2	do2		避也		
5066	62	4	軀	1/1		慷須	慷	須		k	eoi	1	1	keoi1		身體也。～殼，～幹		
5067	62	4	車	1/1		岡須	岡	須		g	eoi	1	1	geoi1		～馬		
5068	62	4	車	1/1		創些	創	些		c	e	1	1	ce1		電～，汽～，馬～。國語或作初		
5069	62	4	軋	1/2		爽刮	爽	刮	E	s	aat	3	8	saat3		傾～，逼壓也		
5069	62	4	軋	2/2	C	莊刮	莊	刮		z	aat	3	8	zaat3				
5070	63	1	軌	1/1		光啟	光	啟		gw	ai	2	2	gwai2		車轍迹也，法度也		
5071	63	1	軍	1/1		光根	光	根		gw	an	1	1	gwan1		兵隊也		
5072	63	1	軒	1/1		康堅	康	堅		h	in	1	1	hin1		車前高也，又窗也。亦作館所解		
5073	63	1	軛	1/1		戇克	戇	克			aak	1	7	aak1		以木駕牲畜之頸而行也		
5074	63	1	軫	1/1		創謹	創	謹		c	an	2	2	can2		動也。～念，～懷		
5075	63	1	軸	1/1		莊局	莊	局		z	uk	6	9	zuk6		以木貫兩端也		
5076	63	1	軼	1/1		也掘	也	掘		j	at	6	9	jat6		突過也，散失也。～事		
5077	63	1	軾	1/1		爽激	爽	激		s	ik	1	7	sik1		車前橫木也		
5078	63	1	較	1/1		岡砲	岡	砲		g	aau	3	3	gaau3		比～也。同校，畧也。～然，明白也		
5079	63	1	載	1/1		臧概	臧	概		z	oi	3	3	zoi3		～物，裝也。又始也		
5080	63	1	載	1/1		臧改	臧	改		z	oi	2	2	zoi2		年也		
5081	63	1	輊	1/1		莊次	莊	次		z	i	3	3	zi3		車後低也。軒～，高低也		
5082	63	1	輒	1/1		莊妾	莊	妾		z	ip	3	8	zip3		每也，特也。動～		
5083	63	1	輓	1/1		汪晚	汪	晚		w	aan	5	5	waan5		引車也，同挽。或作晚字用		
5084	63	1	輔	1/1		方護	方	護		f	u	6	6	fu6		助也		
5085	63	1	輕	1/2		康驚	康	驚	E3	h	eng	1	1	heng1		重之反也。～賤，～氣		
5085	63	1	輕	2/2	C	康猩	康	猩		h	ing	1	1	hing1				
5086	63	1	輛	1/2		郎蔃	郎	蔃		l	oeng	5	5	loeng5		車數也。俗讀良		
5086	63	1	輛	2/2	A					l	oeng	4	4	loeng4	common			
5087	63	1	輜	1/1		臧詩	臧	詩		z	i	1	1	zi1		～重，載衣物之車也		
5088	63	1	輝	1/1		方雞	方	雞		f	ai	1	1	fai1		光也		
5089	63	1	輟	1/1		莊决	莊	決		z	yut	3	8	zyut3		止也		
5090	63	1	輦	1/1		郎稔	郎	稔		l	im	5	5	lim5		人力車也		
5091	63	1	輩	1/1		邦悔	邦	悔		b	ui	3	3	bui3		班也。前～，後～		
5092	63	1	輪	1/1		郎廵	郎	巡		l	eon	4	4	leon4		車～也。～流，～值		
5093	63	2	輯	1/1		倉急	倉	急		c	ap	1	7	cap1		和睦也。編～。又讀妾		
5094	63	2	輳	1/1		倉救	倉	救		c	au	3	3	cau3		聚也		
5095	63	2	輶	1/1		也求	也	求		j	au	4	4	jau4		輕也		
5096	63	2	輻	1/1		方谷	方	谷		f	uk	1	7	fuk1		輪～也		
5097	63	2	輾	1/1		莊淺	莊	淺		z	in	2	2	zin2		半轉也。～轉		
5098	63	2	輿	1/1		也殊	也	殊		j	yu	4	4	jyu4		車也。～論，眾也。肩～，轎也。地～，～圖		
5099	63	2	轂	1/2		岡曲	岡	曲		g	uk	1	7	guk1		車～。又讀碌		
5099	63	2	轂	2/2	A					l	uk	1	7	luk1	also			
5100	63	2	轄	1/1		康掘	康	掘		h	at	6	9	hat6		管～。又車軸也		
5101	63	2	轅	1/1		也權	也	權		j	yun	4	4	jyun4		車槓也，車前之兩木也		
5102	63	2	轆	1/1		郎谷	郎	谷		l	uk	1	7	luk1		圖轉木也		
5103	63	2	轇	1/1		岡包	岡	包		g	aau	1	1	gaau1		～轕，雜亂也		
5104	63	2	轉	1/2		莊捲	莊	捲		z	yun	2	2	zyun2		～運，周～。又上去聲		
5104	63	2	轉	2/2	A					z	yun	3	3	zyun3	also			
5105	63	2	轍	1/1		創結	創	結		c	it	3	8	cit3		迹也		
5106	63	2	轎	1/2		岡小	岡	小		g	iu	2	2	giu2		肩輿也。又下去聲		
5106	63	2	轎	2/2	A					g	iu	6	6	giu6	also			
5107	63	2	轕	1/1		岡渴	岡	渴		g	ot	3	8	got3		轇～，見上		
5108	63	2	轘	1/2		汪凡	汪	凡		w	aan	4	4	waan4		車裂而死也。又上去聲		
5108	63	2	轘	2/2	A					w	aan	3	3	waan3	also			
5109	63	2	轟	1/1		昆更	昆	更		gw	ang	1	1	gwang1		聲盛大也。～烈，～擊		
5110	63	2	轡	1/1		邦記	邦	記		b	ei	3	3	bei3		馬韁也		
5111	63	2	轤	1/1		郎曹	郎	曹		l	ou	4	4	lou4		轆～，見上		
5112	63	2	辛	1/1		桑根	桑	根		s	an	1	1	san1		辣味也，悲傷也，苦楚也		
5113	63	2	辜	1/1		光枯	光	枯		gw	u	1	1	gwu1		罪也。無～，～負		
5114	63	2	辟	1/1		邦激	邦	激		b	ik	1	7	bik1		君也，明也，法也，召也		
5115	63	3	辟	1/1		旁激	旁	激		p	ik	1	7	pik1		刑法也，除也，避也。又通邪僻		
5116	63	3	辟	1/1		邦忌	邦	忌		b	ei	6	6	bei6		通避。又通譬		
5117	63	3	辣	1/1		郎滑	郎	滑		l	aat	6	9	laat6		好～，潑～，辛～，老～		
5118	63	3	薛	1/1		桑結	桑	結		s	it	3	8	sit3		姓也		
5119	63	3	辦	1/1		邦犯	邦	犯		b	aan	6	6	baan6		～事。書～，對～，退～		
5120	63	3	辨	1/1		邦件	邦	件		b	in	6	6	bin6		～別		
5121	63	3	辭	1/1		倉時	倉	時		c	i	4	4	ci4		～說，～別，～謝		
5122	63	3	辯	1/1		邦件	邦	件		b	in	6	6	bin6		～論，爭～。略與辨通。截～，清～		
5123	63	3	辰	1/1		爽勤	爽	勤		s	an	4	4	san4		時～，又日月交會之所也		
5124	63	3	辱	1/1		也局	也	局		j	uk	6	9	juk6		恥也，屈也。又～蒙，謙不敢當也		
5125	63	3	農	1/1		囊窮	囊	窮		n	ung	4	4	nung4		耕種之業也		
5126	63	3	迂	1/1		康居	康	居		h	eoi	1	1	heoi1		不近于事情也，良久也		
5127	63	3	迄	1/1		昂掘	昂	掘		ng	at	6	9	ngat6		至也		
5128	63	3	迅	1/1		桑進	桑	進		s	eon	3	3	seon3		速也		
5129	63	3	迎	1/1		也瓊	也	瓊		j	ing	4	4	jing4		歡～，已來而接之也		
5130	63	3	迎	1/1		也競	也	競		j	ing	6	6	jing6		親～，未來而往接之也		
5131	63	3	近	1/1		岡慎	岡	慎		g	an	6	6	gan6		遠之反也		
5132	63	3	迓	1/1		昂罵	昂	罵		ng	aa	6	6	ngaa6		相迎也		
5133	63	3	返	1/1		方簡	方	簡		f	aan	2	2	faan2		還也		
5134	63	3	迕	1/1		吳下上			N		ng	5	5	ng5		錯也，逆也		
5135	63	3	迢	1/1		湯橋	湯	橋		t	iu	4	4	tiu4		遠也。～遙		
5136	63	4	迤	1/2		也市	也	市		j	i	5	5	ji5		旁行連延也。又讀移		
5136	63	4	迤	2/2	A					j	i	4	4	ji4	also			
5137	63	4	迥	1/1		光景	光	景		gw	ing	2	2	gwing2		遠也		
5138	63	4	迨	1/1		當在	當	在		d	oi	6	6	doi6		及也。同逮		
5139	63	4	迪	1/1		當極	當	極		d	ik	6	9	dik6		進也，開導也		
